country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mexico,,19.2,,,,,,11.6,,,,,,,,0.257,0,0,0.898,3.36,1.63,1.99,1.75,2.19,2.98,3.47,3.93,3.92,3.27,0.101,0.0179,0.111,0.196,0.233,0.269,0.162,0.0864,0.0146,0.0684,0.0172,0.139,0.263,0.33,0.404,0.499,0.575,0.655,0.729,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.27,14.5,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.1,1.68,4.72,7.63,8.52,8.12,8.41,8.45,8.07,8.1,7.93,7.78,8.42,8.46,9.15,9.02,
Mongolia,,,,,,,,,,,3.52,,,6.27,,,,5.55,,,,,,,,18.9,15.4,14.9,11.2,9.29,7.14,5.78,6.86,14,7.15,6.71,2.06,0.813,0.261,0.312,0.577,0.614,0.933,3.92,4.03,2.56,0.661,0.592,0.719,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,3.79,3.92,,,1.49,2.61,,,4.26,5.42,2.78,2,
Morocco,,63.1,62,61.7,,58.8,55.9,52.3,49,46.6,43.9,41.2,40.9,38.5,36,37.3,39,41,42.7,44.8,44,44.3,43.8,41.7,39.1,36.2,33.9,32.3,33,22.4,19.4,17,14.6,13.1,13.2,12.4,11.1,9.55,9.11,10.1,6.74,5.68,6.29,4.91,5.56,,4.37,2.4,0.206,
Mozambique,,,,65.8,,,,,,61.5,,63.5,63.8,49.8,,47.3,48.3,51.8,55.8,55.4,53.7,55.5,57.3,58.4,57.4,55.1,,,50.4,46.8,43,38.5,42.9,,29.8,24.6,20.7,15.6,12.3,11.3,10,12.3,12.1,10.9,10.1,8.49,9.23,10.1,6.07,
Myanmar,,39.2,,32,41.2,,,,35.7,,,,,,,,,,,,,,,,,,,,,,10.3,9.16,11.3,9.46,10.9,11.2,11.4,11,10.2,11.1,11,,,,3.87,,,2.34,1.95,
Namibia,,,,,,,,,,,,,,,,,,,,22.7,22.5,,19.6,,17.6,16.7,17.1,15.7,13.4,12.6,10.7,8.73,6.54,6.23,8.46,8.29,11,8.31,8.61,7.93,7.07,,3.65,1.17,,,,1.42,1.52,
Nauru,,,,,,,,,,,,,,,,6.02,,,,,,,,,,,,,,,,,,,,,,6.38,,,,,17.9,,2.29,,2.81,,,
Nepal,,,,,,,,,,,,,,41.1,39.9,,,,33.9,,,,,,,,,,,34.1,27.9,,,20.1,19.5,,,,,,,0.668,0.0897,,1,1.66,1.67,3.52,,3.7
Netherlands,,7.26,7.89,8.48,9.23,9.38,8.46,8.12,7.64,7.09,6.98,7.57,9.59,11.6,12.9,13.4,7.95,6.1,4.56,4,4.18,4.88,5.84,6.47,1.04,0.793,0.613,0.335,,,,,,,,,,,,,,,,,,,,0.971,,
New Zealand,0.0293,0.218,0.0996,0.503,0.559,0.44,0.335,0.422,0.556,0.578,0.527,0.679,0.788,1.17,0.49,0.42,0.24,0.14,0.108,0.17,0.479,1.02,2.45,,2.84,1.49,1.02,0.242,,,,,,,,,,,,,,,,1.57,1.96,1.77,0.958,,,
Nicaragua,47.9,45.5,45.9,45.3,45.4,43.3,41.9,42.7,44.6,,35.9,,37.3,36.8,38.4,34.4,35.6,34.1,34,35.8,33.4,30.9,27.5,26.7,25.6,27.2,27.7,,,17.8,14.8,11,4.18,,0.807,0.617,2.39,2.64,1.88,,3.68,,,,,,,,,
Niger,,,,89.4,88.9,,,84.9,83.9,,,80.8,,,,,76.7,,,77.4,77.1,76.5,78.6,,,,,76,75.6,73.9,73.1,69.5,65.9,62.2,58.7,58.7,57.4,56.2,52.8,49,44.9,40.1,38.8,39.2,39.1,37.5,36.4,33.5,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,33.8,,,,32.1,31.6,31.2,28.3,35.1,34,34,,,,,,,,,
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48,8.62,2.3,3.74,4.53,5.83,5.35,5.6,7.64,7.24,8.55,7.17,4.01,,8.44,9.41,8.38,5.3,,0.945,,
Norway,,2.42,1.87,,,,0.317,0.363,1.01,1.36,0.825,1.61,1.86,,2.64,3.64,3.61,2.99,2.35,1.34,0.269,0.0433,0.352,1.33,1.6,1.81,1.74,15.8,0.1,0.0829,0.135,0.0928,0.134,0,0.511,1.36,1.27,0.807,0.607,0.737,0.799,0.485,0.214,0.0467,0.082,0.134,0.11,0.04,,
Oman,,,,86.7,81.1,73.7,72.8,,65.2,62.2,,57.1,54.5,51.5,45,42.6,36.8,34.5,35.2,34,32.8,31.8,30.4,27,25.8,24.3,21.7,21,18.8,17,16,14.9,14.9,16.3,,,,,,2.08,,1.15,0.37,0.259,0.541,0.505,0.121,1.16,3.24,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,43.3,35.8,33.1,39.2,35.2,35.1,34.6,34,36.9,37.3,32.6,28.6,32.6,28.1,28,24.7,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,4.75,,,,,
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,8.32,10.3,10.5,11.3,12.2,14.5,15.1,15.8,13.3,11.3,9.75,8.6,5.34,4.93,3.86,4.22,3.97,2.53,2.63,
Panama,25.7,17.6,15,12.9,,11.2,11.5,,9.4,10.8,11.9,13.2,14.2,15.3,15.6,15,15,14.2,15,13.6,13.4,,,,,,,,,6.05,4.7,3.16,1.07,,0.449,1.21,0.508,0.544,1.64,4.05,3.24,4.1,4.76,6.4,8.68,10.2,,13.2,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,,,
Paraguay,20.2,,29.6,18.5,,21,19.9,19,17.3,16,13.9,12,,11.6,12.1,12.2,13.3,12.6,11,9.16,7.43,5.52,14.3,4.4,9,9.28,6.1,,,2.3,0.894,1.09,2.8,3.3,3.8,3.44,4.96,6.85,8.53,9.9,9.96,10.2,10.7,,,,,,,
Peru,24.7,,,20.7,,,,,,,16.6,11.7,10.9,,,5.33,,,9.44,,,,,9.98,,15.1,15.5,16,3.06,1.67,0.855,0.553,0.473,1.96,0.608,0.594,0.595,0.567,0.567,1.15,0.51,0.623,,,,,0.317,0.988,1.42,
Philippines,,,,,,,3.21,,,3.82,,6.85,6.83,8.43,9.11,5.56,6.16,5.89,3.85,2.35,,,4.37,5.32,6.95,,4.24,,8.14,11,,9.43,8.98,9.59,10.2,9.84,11.4,11.2,10.1,7.81,,,,,2.6,2.83,3.31,3.25,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,3.04,3.28,4.18,5.1,5.89,6.51,6.43,6.34,5.85,5.32,4.83,4.87,4.08,3.52,3.61,,,2.6,,
Portugal,,,,11.4,11.4,,7.23,6.22,3.76,,4.22,3.7,,,2.05,0.552,0.356,0.489,,,0.289,1.17,0.376,0.269,0.988,0.523,0.424,,,,2.46,,,,,0.332,0.465,,,0.0701,0.0217,0.183,0.141,0.083,0.489,1.27,1.85,0.617,,
Qatar,,19.3,14.7,13.3,14.2,,11.3,9.71,5.66,4.14,3.97,5.1,4.49,6.21,6.26,8.36,7.5,10.7,11.8,12.6,14.3,18.8,21.7,22.8,18.3,,,,2.64,1.25,3.74,2.55,1.74,3.28,4.43,1.37,5.31,0.399,,2.11,2.07,0.636,2.07,6.1,5.9,3.42,2.65,2.1,1.69,
Romania,,,,,,,,,,,,,,,,,,,,,,,,24.6,16.6,11.7,10.4,10.4,6.74,9.36,9.43,9.12,6.21,2.5,0.129,0.359,2.28,2.22,2.36,2.19,2.41,2.96,4.04,,,7.76,9.66,11.6,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,3.16,6.7,,,,,,,,,,,7.23,6.46,2.24,0.891,,0.412,0.451,0.405,2.55,1.34,0.593,0.133,,
Rwanda,,,,44.9,47,49.4,,45.9,43.7,,,,,,,,,,,,,,,,,,,,,14.3,,,18.8,14.5,,,,,,,,,,,,,0.774,2.67,4.32,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,6.62,,,,3.74,4.12,2.43,2.38,,,,,,1.63,,0.269,0.562,1.5,1.37,,0.813,0.548,1.35,0.608,1.29,
San Marino,,,,,,,,,,0.54,1.14,,,,3.26,2.95,7.92,12.2,16.5,15.7,14.1,10.5,7.79,6.41,7.28,,12.4,11.3,,,14.9,,,,6.11,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,5.91,5.81,,,11.8,10.1,,7.19,,,,,,,,,19.9,,,4.52,3.3,1.9,1.88,,10.3,9.27,8.78,9.29,,,11.5,11.2,11.3,,6.03,,
Saudi Arabia,,,,,,,,,,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14,2.86,2.87,0.148,2.17,,0.697,1.85,3.52,4.04,
Senegal,,,,,,,,,69.2,66.6,65.4,64.1,62.3,60.3,59.5,58.7,54.1,,53.4,54.3,55.1,,55.6,,54.9,,50.4,46.1,43.4,44.4,41.2,,,34.3,36.3,35.3,32.3,29.8,28.8,28.5,27.4,26.6,23.7,24.8,24.1,24.2,26.5,23.5,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.138,1.08,1.45,3.45,5.08,2.62,3.65,3.5,1.22,0.794,0.831,1.03,1.43,
Seychelles,,,,,,,,,,15.9,,,,,,,,,,,,,,12.1,9.12,8.33,7.92,,0.548,,1.63,8.85,1.23,0.573,0.636,0.678,,,,,,,,0.788,1.01,0.901,1.72,2.75,2.91,
Sierra Leone,,,,,,,,,,,,,,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,0.225,,1.64,0.511,,,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104,0.0308,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,6.42,7.8,8.51,7.21,4.88,2.55,2.57,3.8,4.97,5.59,4.39,4.06,5.15,6.08,6.48,5.5,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,7.12,5.36,4.67,2.28,3.4,4.32,3.67,2.97,2.03,0.405,0.145,0.0543,0.771,0.67,0.707,0.636,0.33,0.4,0.657,0.798,0.451,0.466,0.182,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,19.6,19.4,,,,,,0.408,0.547,0.0743,,,4.38,
Somalia,,,,,,,80.2,82.6,85.7,85.6,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,32.3,,,,,,,,,,,,,,,,,,,,,12.9,,,10.9,10.3,,,9.82,8.66,9.86,8.98,7.84,6.49,5.67,5.51,,,,,,,,,,4.35,,7.55,,
South Korea,,4.08,2.46,3.19,3.55,3.22,2.31,3.22,2.88,1.25,0.0331,0.0522,0.187,0.241,0.862,1.43,1.73,0.53,0.116,0.118,0.223,0.26,0.42,0.648,0.992,1.48,1.76,1.45,1.58,1.36,0.77,1.78,2.06,1.28,1.37,0.247,,,,,,,,4.51,,,,2.42,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5,,,,62.4,,,,
Spain,,6.79,5.45,4.52,,0.532,0.0928,0.84,1.4,1.31,0.84,0.816,,0.41,0.241,0.207,0.199,0.794,1.4,0.77,0.777,0.337,0.35,0.0113,0.019,0.0423,0.0566,0.0647,,0.0261,0.164,0.14,0.0938,0.0111,0.0399,0.14,0.161,0.0586,0.00932,0.0534,0.0682,0.0461,0.117,0.229,0.267,0.328,0.955,2.53,,
Sri Lanka,,,,,,,,21.5,,,,,,,,,1.82,,,,,,,,,,,,,,,0.12,0.077,0.382,3.15,2.81,3.34,3.73,4.59,6.79,5.15,5.02,4.76,3.49,2.58,0.937,0.94,0.715,0.54,
St. Kitts and Nevis,,,,,,,,,,,,,,,0.652,14.1,11.6,,1.26,1.09,,,,,,,,,,,,,4.92,1.93,2.34,0.386,,2.31,3.25,,2.4,,0.32,0.249,0.0817,,1.08,,,
St. Lucia,,,,,,,,,,,,7.73,5.79,0.942,1.26,0,0,,,,2.69,,,,,,,,,,8.37,7.94,1.18,1.25,4.82,6.23,4.28,4.91,,,,,,,,1.41,1.36,1.45,1.43,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,6.32,,3.02,,,,,,,,0.516,,,,,,1.81,,0.996,0.6,0.679,1.78,,1.24,1.82,0.717,0.535,0.767,0.311,0.176,,0.929,0.781,0.491,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,44.8,43.9,43.7,43,40.8,38.3,,
Suriname,,,,,,,,5.36,3.99,,,,,,,1.17,,1.53,1.36,,,,,,,,,,,,,,,,,17.4,15.5,17.4,11.4,8.3,10.1,11.9,11.4,11.9,12.3,10.6,9.43,13.8,13.8,
Sweden,,,,,,,0.565,,,,,,3.79,,,,,1.83,1.58,1.22,0.484,0.276,0.161,0.365,0.102,1.16,0.197,0.172,,0.23,0.362,0.275,0.266,0.7,2.91,4.39,4.72,3.53,1.31,0.364,0.361,0.286,0.156,0.0416,0.0684,0.00258,0.147,0.276,,
Switzerland,,,,,,,,24,23.5,,,22.7,22.7,23.1,23.6,23.7,23.3,22.1,20.3,18.2,16.5,15.6,15.6,16.4,17.3,10.8,8.85,,,0.132,0.337,0.472,0.493,0.527,,,,,,,0.475,0.352,0.388,0.212,0.193,0.169,0.0134,0.146,,
Syria,,27.1,,18.1,16.4,16.3,15.5,14.6,14.9,15.1,14.2,14.2,13.9,13.5,11.7,10.2,8.55,5.16,5.29,4.96,5.27,4.24,3.84,3.79,3.56,3.53,3.62,4.42,3.4,3.47,3.14,2.47,2.3,1.62,1.01,0.808,0.802,0.76,0.738,0.837,1.05,,,27.6,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,3.85,2.16,2.15,1.88,1.69,2.02,1.64,1.59,1.36,1.19,1.33,0.862,0.789,1.4,1.9,1.85,0.547,,
Tanzania,,,,,,,51.6,,,,29.7,30.9,35.7,36.9,40.1,42.9,44.2,45.6,47.3,47.3,48,48.6,48.5,49.3,50.6,50.7,50.5,50.1,50.6,50.1,46.4,41.8,26.9,18.3,13.8,9.03,3.1,,0.902,,7.38,,12.5,15,16.7,,15.4,15.4,17.6,
Thailand,,,,24.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,1.5,2.05,1.73,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,10.1,9.88,7.1,8.63,7.66,6.89,5.52,5.42,3.06,4.19,
Togo,,48.6,47.6,,,,,,29.6,28.4,28.1,,30.7,33.1,40.1,42,46.4,37.4,37,36.8,35.6,33.1,,,36.8,27.8,20.1,22.2,,11.4,12.6,9.73,8.99,8.87,7.9,7.56,6.67,9.69,8.68,,,,,,7.84,5.95,8.05,7.39,5.31,
Tonga,12.3,11.1,5.22,,10.6,2.71,,,,,,,1.27,9.8,1.11,3.02,3.24,,,,7.71,,,7.37,,,,,5.98,6.61,,0.934,,,1.89,1.19,1.1,,,,,,1.31,1.26,,1.12,,,,
Trinidad and Tobago,,6.89,7.71,8.44,8.59,7.75,4.66,3.95,5.9,10.6,13.7,8.7,7.41,7.42,8.13,7.84,9.62,7.6,6.78,8.15,9.97,10.4,10.8,11.7,,,11.3,11.5,,2.1,0.629,1.11,5.46,4.07,1.12,3.91,,0.74,1.98,1.64,1.22,,,,,,,,,
Tunisia,,22.2,,,,24.3,,,22.2,20.7,18.7,16.9,14.3,11.3,8.44,7.61,6.72,6.18,5.85,5.46,6.21,5.22,4.84,4.01,4,3.77,4.74,5.86,,5.86,4.77,2.92,0.725,1.03,1.24,1.26,1.48,2.45,2.1,1.47,1.16,1.18,1.46,1.16,,,,,,
Turkey,,,,,15,,,,,,,,,,,8.02,7.08,7.4,5.72,5.73,3.98,4.68,4.5,6.93,7.75,8.35,,7.96,,5.02,4.14,3.61,3.28,2.85,2.52,2.21,1.94,1.48,2.25,4.65,3.78,4.79,6.2,6.57,5.29,5.26,5.85,5.12,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86,4.76,11.8,,,
Uganda,,,,,,,,,,62.4,,58.6,56.7,,,,42.6,,,,,,,,,,,,,,,,,,,,,,,4.79,8.38,5.23,,4.36,,,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,9.88,10.2,10,11.2,11.7,12,11.6,9.2,7.12,6.37,6.26,8.01,,,,,
United Arab Emirates,,,,,,,,,20.3,,23.8,26.8,21.8,26.3,26.5,26.9,26.1,15.1,11.8,7,3.09,2.57,6.01,9.57,11.6,11.1,13.9,17.5,17,,,,,,,,,5.52,,,,,6.02,6.71,2.35,0.108,0.598,1.26,,
United Kingdom,,1.82,2.69,3.64,4.13,4.22,4.12,3.81,3.74,3.57,2.21,2.34,3.3,4.89,5.36,6.43,4.81,1.99,0.321,0.288,0.211,1.82,3.35,,,,,,0.0603,0.0304,0.0391,0.0636,0.177,0.0911,0.59,0.00206,0.36,2.22,1.03,1.84,1.61,1.67,1.5,0.275,0.101,0.0657,0.348,0.43,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,1.81,0.36,0.39,,
Uruguay,,,,,,,,,,,,,,13.4,13.2,11.7,11.2,12.1,,,,7.99,6.05,5.37,6.99,7.47,7.96,7.8,,,,,,,,0.0644,0.0624,1.49,0.26,0.297,0.155,0.195,0.228,0.0838,2.97,0.0145,0.00014,0.305,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,6.13,6.72,5.9,5.29,3.67,2.5,1.01,0.721,0.682,0.723,0.727,
Vanuatu,,,,,,,,,,,,14.9,,,,,,,,24.9,,,,,,,,,1.95,2.36,0.675,0.434,0.784,0.33,2.38,0.854,,,,,,,,,,7.85,,,,
Venezuela,,25.1,24.2,24,25.2,24.5,21.8,20.6,19.2,18.3,,,,,,,,,,,,,,,,,,,,10.8,8.25,6.05,2.51,4.27,4.22,5.1,5.08,3.69,5.83,4.1,3.48,3.57,3.89,4.76,5.68,6.04,8.14,9.61,,
Vietnam,,,,,,,,2.64,9.46,,,6.06,,,,8.58,,,,,,,,,,,,,0.136,0.371,1.59,2.97,6.07,,,8.63,6.48,,1.39,0,0,0,0,0,,,,,,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,,34.4,,28.1,25.2,23,,,22.8,,17.4,,14.5,13.7,,,15.6,,,
Zambia,,,23.7,,,,21,20.9,22,22.5,22.5,22.5,22.6,21,20,,18.7,,20.8,,,,,,27.2,29,,,31.7,33,33.1,33.2,30.2,,17.4,9.03,10.8,8.26,7.83,11.1,14,10.4,9.12,11.8,,,,14.9,,
Zimbabwe,,,,,,,,,,,,,2.37,,0.991,,1.36,,,,,,,,,,,,15.5,12.4,10.5,7.08,9.67,10.3,,,,,,,,,0.586,0.487,,,,,,
