country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Italy,,4860000,4930000,4970000,4970000,4930000,4830000,4740000,4650000,4560000,4510000,4420000,4330000,4200000,4060000,3900000,3700000,3520000,3370000,3240000,3140000,3060000,3000000,2960000,2860000,2820000,2820000,2810000,2820000,2880000,2840000,2810000,2790000,2780000,2770000,2770000,2790000,2820000,2830000,2820000,2820000,2830000,2820000,2860000,2860000,2860000,2830000,2900000,,
Jamaica,,376000,388000,379000,395000,372000,372000,368000,368000,371000,363000,359000,364000,361000,355000,348000,340000,343000,334000,339000,339000,340000,,333000,,,,,,320000,327000,328000,330000,325000,331000,326000,,310000,315000,312000,294000,290000,284000,278000,266000,259000,253000,247000,249000,
Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000,6710000,6640000,6580000,6530000,,
Jordan,,278000,299000,326000,353000,372000,386000,402000,414000,431000,448000,454000,468000,473000,488000,504000,531000,543000,571000,575000,590000,618000,652000,670000,675000,678000,683000,,693000,706000,724000,,766000,786000,800000,805000,805000,808000,817000,,820000,835000,849000,883000,980000,,1050000,1110000,1130000,
Kazakhstan,,,,,,,,,,,,1060000,,,,,1150000,,,1140000,1160000,1210000,1240000,1260000,1250000,1370000,1370000,1340000,1290000,1250000,1210000,1190000,1160000,1120000,1080000,1020000,973000,948000,956000,951000,958000,986000,1010000,1060000,1120000,1200000,1270000,1360000,1410000,1460000
Kenya,1260000,1350000,1490000,1620000,2490000,2650000,2650000,2740000,2740000,3420000,3580000,3610000,3810000,3940000,3930000,3880000,4010000,4140000,4210000,4390000,4390000,4440000,4510000,4610000,4560000,4540000,,,4830000,4780000,5030000,5150000,4900000,5810000,5930000,6080000,6100000,6690000,6870000,7150000,,,8050000,,8160000,8170000,8290000,,,
Kiribati,,11100,14000,11500,,14900,12800,13700,13500,13200,13200,13400,13800,13600,13200,13400,13300,13200,13600,14300,14700,15600,16000,16300,16800,17000,17300,17600,17600,14300,14600,15700,14800,15800,15600,16100,16100,15800,16100,15600,,,,,16200,15900,16900,16700,,
Kuwait,,75500,81700,88300,94000,102000,112000,125000,135000,139000,146000,149000,155000,160000,166000,171000,173000,176000,182000,185000,190000,125000,115000,123000,130000,131000,142000,143000,142000,140000,140000,141000,149000,154000,158000,203000,203000,212000,209000,211000,214000,224000,230000,239000,253000,264000,271000,275000,280000,
Kyrgyz Republic,,,,,,,,,,,,306000,,,,,343000,,,333000,341000,352000,361000,369000,381000,388000,473000,478000,473000,470000,466000,459000,453000,449000,444000,434000,424000,408000,400000,392000,391000,391000,405000,419000,435000,451000,470000,501000,529000,
Lao,,245000,267000,274000,,,317000,414000,424000,452000,463000,479000,481000,481000,486000,495000,523000,,559000,,564000,576000,581000,637000,681000,711000,758000,786000,822000,828000,832000,828000,853000,875000,885000,891000,892000,892000,901000,909000,916000,900000,884000,878000,871000,850000,828000,809000,786000,
Latvia,,,,,,,,,,,,141000,142000,141000,141000,141000,141000,164000,165000,166000,136000,143000,146000,137000,132000,132000,140000,147000,147000,141000,135000,126000,114000,103000,92500,84400,78800,121000,117000,114000,114000,114000,113000,114000,115000,117000,120000,122000,,
Lebanon,,435000,,,449000,,,,381000,,388000,405000,399000,383000,,329000,,399000,,347000,,,346000,347000,361000,365000,368000,382000,398000,414000,404000,476000,474000,472000,476000,476000,471000,473000,467000,464000,462000,457000,456000,472000,481000,491000,487000,503000,509000,
Lesotho,175000,171000,176000,187000,218000,222000,222000,226000,229000,236000,245000,259000,278000,290000,297000,314000,319000,332000,346000,349000,352000,361000,363000,354000,367000,378000,375000,369000,370000,365000,411000,415000,419000,430000,427000,422000,425000,401000,396000,389000,389000,385000,382000,369000,366000,362000,361000,368000,,
Liberia,80200,85000,90200,,,104000,100000,,130000,135000,147000,,,,133000,,,,,,,,,,,,,,296000,396000,496000,,,,,,488000,,540000,605000,,675000,,,684000,684000,655000,635000,,
Libya,,350000,408000,455000,489000,522000,556000,572000,575000,630000,645000,663000,,722000,,,749000,,,,,,,,,,,,,822000,,766000,750000,739000,745000,714000,755000,,,,,,,,,,,,,
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,2270,2240,2250,2240,2160,2130,2070,2010,1980,,1930,1980,2000,2010,,
Lithuania,,,,,,,,,,,,172000,,,,,172000,,,192000,193000,202000,203000,211000,215000,222000,224000,226000,222000,220000,218000,212000,197000,184000,170000,158000,150000,144000,136000,129000,122000,116000,111000,109000,108000,108000,110000,114000,,
Luxembourg,36000,34500,34500,33800,34500,29700,29400,29000,28500,27500,25600,24600,23800,22800,22000,,22000,22000,23400,,,23500,,,28200,27100,27800,28400,29100,31500,32500,33300,34000,34100,34600,35000,35400,35700,35600,,35200,35100,35400,35300,35400,35900,36600,37500,,
Madagascar,,938000,1000000,1030000,1030000,1130000,1210000,1310000,1400000,1450000,1600000,1720000,1730000,1700000,1650000,1630000,,,1490000,1530000,1510000,1570000,1500000,1490000,1500000,1510000,1640000,,1890000,2010000,2210000,2310000,2410000,2860000,3370000,3600000,3700000,3840000,4020000,4320000,4240000,4310000,4400000,4480000,4610000,4760000,4730000,,4860000,
Malawi,,315000,379000,425000,482000,546000,571000,583000,587000,612000,667000,691000,755000,737000,708000,757000,795000,863000,901000,1030000,1140000,1210000,1480000,1590000,1730000,2590000,2600000,,2530000,2580000,2690000,2850000,2850000,,2840000,2870000,2930000,2940000,3200000,3250000,3420000,3560000,3690000,3950000,4100000,4200000,4280000,4430000,4440000,
Malaysia,1680000,,,,,1890000,,1930000,1970000,1990000,2010000,2030000,2070000,2120000,2150000,2200000,,2270000,2340000,2400000,2460000,2540000,2630000,2690000,2740000,2800000,2860000,,2890000,2910000,3030000,3030000,3010000,3060000,3160000,3200000,3220000,3220000,3230000,3230000,3230000,3240000,3240000,3250000,3180000,3110000,3100000,3080000,,
Maldives,,,,,,,,,,,30600,,34100,,,,39800,,,,,,45300,48300,50900,50700,51200,50200,73500,74100,73500,71100,68200,66200,63300,57900,54800,50300,47100,44700,42100,40200,38800,38200,39600,42100,43800,45300,,
Mali,,204000,217000,225000,237000,241000,252000,265000,280000,293000,299000,291000,292000,296000,293000,294000,292000,299000,308000,365000,377000,395000,431000,495000,557000,612000,683000,778000,863000,959000,1020000,1130000,1230000,1290000,1400000,1510000,1610000,1720000,1820000,1930000,2020000,2110000,2110000,2070000,2180000,2230000,2360000,2540000,2480000,
Malta,,40000,37400,34600,32600,30300,29800,30900,31400,32200,32400,33100,33200,33200,34000,35400,36200,36300,36600,36700,37000,36900,35600,35500,35400,35100,35300,35400,35300,34900,34300,33500,32700,31700,31100,29600,28900,27800,26800,24700,25000,24100,23600,23700,24100,24600,25200,25800,,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8210,,,8760,7600,8250,8060,8270,8220,8340,8400,,8550,,,,8240,7940,,,
Mauritania,,31900,34900,40300,42200,44800,50500,64600,73000,82400,85200,90500,102000,107000,119000,127000,141000,151000,157000,159000,155000,167000,189000,219000,248000,269000,290000,313000,330000,346000,356000,361000,376000,394000,434000,444000,466000,484000,474000,513000,531000,536000,554000,569000,592000,633000,601000,617000,655000,
Mauritius,150000,152000,156000,155000,152000,151000,144000,141000,138000,130000,129000,135000,137000,139000,135000,141000,145000,144000,140000,138000,137000,135000,130000,126000,123000,123000,125000,127000,131000,133000,135000,134000,132000,130000,126000,124000,121000,119000,119000,118000,117000,116000,114000,109000,105000,102000,97300,93000,89600,
Mexico,,9250000,9710000,10200000,10800000,11000000,11500000,12100000,12600000,13500000,14100000,14700000,15000000,15200000,15400000,15200000,15100000,15000000,14800000,14700000,14500000,14400000,14400000,14400000,14500000,14600000,14600000,14700000,14600000,14700000,14800000,14800000,14800000,14900000,14800000,14700000,14600000,14600000,14700000,14900000,14900000,14900000,15000000,14800000,14600000,14400000,14300000,14200000,,
"Micronesia, Fed. Sts.",,22600,23100,24100,23600,23600,23300,24200,24300,24300,,,,,,,,,,,,,,,,,,,,,,,,,19100,18800,,18500,,,,,,,14300,13800,,,,
Moldova,,,,,,,,,,,,231000,,,,,248000,,,273000,286000,302000,307000,308000,307000,323000,320000,321000,,262000,252000,235000,224000,213000,199000,184000,171000,161000,152000,145000,141000,138000,138000,138000,138000,139000,138000,139000,140000,
Monaco,,1490,1490,,,,,,1560,,,,,1350,,,,,,,,1770,1760,,1820,1840,1890,1920,1960,2020,2010,1990,,,1830,,,,1850,1840,1820,1760,1770,1750,1750,1960,2000,2020,1980,1990
Mongolia,,146000,154000,125000,127000,128000,130000,,137000,139000,141000,145000,147000,150000,153000,154000,153000,156000,158000,163000,165000,166000,155000,138000,142000,159000,176000,234000,245000,251000,253000,250000,241000,239000,236000,251000,250000,239000,240000,253000,274000,266000,257000,245000,239000,251000,274000,291000,311000,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000,36800,37800,38700,39100,39600,37300,35300,38900,38400,,,37600,37900,38700,39300,
Morocco,,1180000,1230000,1280000,1340000,1410000,1550000,1670000,1790000,1930000,2050000,2170000,2310000,2440000,2470000,2280000,2280000,2230000,2180000,2110000,2160000,2480000,2580000,2730000,2870000,3010000,3100000,3160000,3250000,3460000,3670000,3840000,4030000,4100000,4070000,4020000,3940000,3940000,3880000,3850000,3950000,4000000,4020000,4020000,4030000,4040000,4100000,4210000,4320000,
Mozambique,,497000,450000,578000,,672000,,1280000,1360000,1430000,,1390000,1290000,1160000,1240000,1250000,1260000,1290000,1200000,1210000,1260000,1220000,1200000,1230000,1300000,1420000,,,2080000,2300000,2540000,2830000,3020000,,3570000,3940000,4170000,4560000,4900000,5070000,5280000,5250000,5360000,5570000,5710000,5900000,6040000,6140000,6560000,
Myanmar,,3180000,3200000,3300000,3360000,,3480000,3560000,3710000,3840000,3970000,4150000,4410000,4540000,4640000,4620000,4710000,5010000,5050000,5200000,4850000,5380000,5870000,5920000,5900000,5530000,5410000,5140000,,4730000,4860000,4780000,4780000,4890000,4930000,4950000,4970000,5010000,5110000,5090000,5130000,,,,5180000,,5320000,5390000,5300000,
Namibia,,,,,,,,,,,,,,,,,295000,309000,312000,307000,314000,342000,349000,353000,368000,368000,373000,380000,386000,383000,389000,397000,405000,409000,403000,404000,403000,410000,407000,407000,407000,,415000,425000,,,,476000,491000,
Nauru,,1120,1320,1330,1390,,,,,,,,,,,1450,,,,,,,,,,,,,1660,,1590,1620,1570,1380,1530,1810,1390,1240,1250,,,,1300,,1580,,1810,,,
Nepal,390000,,393000,418000,470000,543000,644000,769000,875000,1010000,1070000,1390000,1470000,1630000,1750000,1810000,1860000,1950000,2110000,2530000,2790000,2880000,3030000,3090000,3190000,3260000,3450000,3460000,,3590000,3780000,3620000,3850000,3930000,4030000,4030000,4500000,4520000,4420000,4780000,4900000,4950000,4780000,4580000,4400000,4340000,4260000,4140000,,3970000
Netherlands,,1460000,1460000,1460000,1450000,1450000,1450000,1450000,1430000,1410000,1380000,1330000,1270000,1200000,1140000,1090000,1110000,1100000,1090000,1090000,1080000,1080000,1040000,1050000,1170000,1190000,1210000,1230000,1250000,1270000,1280000,1280000,1290000,1290000,1280000,1280000,1280000,1280000,1290000,1290000,1290000,1290000,1280000,,,1210000,1190000,1180000,,
New Zealand,400000,397000,394000,391000,389000,391000,394000,395000,394000,390000,381000,368000,359000,347000,338000,329000,320000,317000,313000,313000,319000,316000,317000,323000,332000,345000,348000,358000,362000,361000,360000,356000,354000,356000,353000,353000,351000,349000,348000,348000,348000,347000,348000,353000,360000,368000,377000,384000,,
Nicaragua,285000,302000,306000,319000,325000,342000,362000,368000,370000,412000,472000,,509000,537000,534000,562000,557000,584000,600000,596000,633000,674000,704000,737000,766000,765000,763000,778000,783000,830000,838000,868000,923000,927000,942000,945000,966000,953000,944000,,924000,,,,,,,,,
Niger,,88600,94500,101000,110000,121000,142000,160000,176000,187000,210000,229000,236000,242000,250000,251000,276000,294000,301000,325000,345000,369000,370000,386000,411000,427000,441000,464000,482000,530000,579000,657000,761000,858000,980000,1060000,1130000,1240000,1390000,1550000,1730000,1910000,2050000,2170000,2280000,2440000,2610000,2770000,,
Nigeria,3520000,3890000,4390000,4660000,,,4890000,6170000,8100000,9870000,10800000,12100000,13800000,14300000,14700000,14400000,13000000,12900000,12700000,12700000,13600000,13800000,14800000,15900000,16200000,15700000,14100000,,,17900000,19200000,19000000,19800000,20600000,21400000,22100000,22900000,21500000,20000000,21000000,21600000,23700000,24800000,26200000,25800000,,25600000,,,
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550000,,,,,,1360000,,,1510000,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,134000,134000,134000,135000,133000,132000,130000,127000,124000,121000,117000,113000,110000,105000,101000,115000,112000,111000,,107000,110000,108000,109000,,109000,,
Norway,,386000,386000,375000,381000,387000,390000,396000,397000,396000,395000,390000,384000,373000,362000,347000,335000,326000,317000,312000,311000,309000,309000,307000,310000,314000,321000,331000,402000,412000,420000,426000,429000,433000,432000,430000,430000,431000,430000,427000,424000,423000,423000,425000,426000,431000,438000,445000,,
Oman,,3480,15300,24400,35300,48600,54600,62600,70800,78100,83700,91900,102000,117000,136000,157000,178000,198000,215000,232000,247000,263000,277000,290000,297000,302000,307000,312000,314000,316000,316000,317000,317000,314000,,312000,303000,295000,290000,302000,,296000,299000,320000,337000,351000,368000,384000,279000,
Pakistan,,3990000,4120000,4460000,4810000,4990000,5240000,5530000,5020000,5130000,5210000,5470000,5740000,6180000,6410000,6830000,7090000,7640000,7960000,8270000,8610000,,,,,,,,,,14000000,14200000,14500000,15100000,16200000,17300000,16700000,18000000,18200000,18500000,18800000,18100000,18100000,18200000,19400000,19800000,21600000,21700000,22900000,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1940,,,1990,1860,1810,1660,1540,,,,,,1650,1640,,,,,
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,284000,303000,326000,,368000,388000,399000,402000,401000,389000,387000,382000,384000,390000,395000,403000,411000,424000,430000,442000,450000,459000,477000,488000,
Panama,255000,288000,306000,319000,328000,335000,339000,341000,343000,340000,338000,335000,337000,336000,339000,340000,344000,346000,345000,350000,351000,350000,353000,357000,358000,362000,371000,,,393000,400000,408000,420000,420000,430000,430000,437000,446000,445000,441000,440000,440000,437000,436000,427000,418000,409000,419000,,
Papua New Guinea,191000,196000,204000,218000,230000,238000,251000,254000,263000,278000,300000,301000,314000,,350000,,374000,384000,397000,418000,415000,422000,444000,478000,505000,517000,526000,539000,581000,,560000,521000,515000,497000,508000,532000,532000,,601000,,,,1130000,,,,1280000,,,
Paraguay,424000,437000,440000,452000,455000,452000,468000,479000,493000,504000,519000,530000,540000,550000,559000,571000,580000,600000,627000,657000,687000,721000,749000,799000,835000,863000,896000,906000,959000,951000,966000,967000,963000,936000,931000,934000,914000,894000,873000,852000,839000,820000,838000,,,,727000,,,
Peru,2340000,2430000,2510000,2640000,2740000,2840000,2960000,3020000,3090000,3120000,3160000,3250000,3410000,3430000,3480000,3710000,3600000,3660000,3730000,3790000,3860000,3860000,3820000,3910000,4030000,4130000,4160000,4160000,4300000,4350000,4340000,4320000,4280000,4200000,4130000,4080000,4030000,3990000,3850000,3790000,3760000,3670000,3480000,3550000,3500000,3510000,3580000,3540000,3590000,
Philippines,,6970000,7000000,7020000,7210000,7430000,7600000,7810000,7860000,8180000,8110000,8510000,8520000,8590000,8720000,8790000,8930000,9200000,9600000,9970000,10300000,10400000,10500000,10700000,10700000,10900000,11500000,11800000,12200000,12500000,12700000,12800000,12800000,13000000,13000000,13100000,13000000,13100000,13400000,13700000,,,,,14500000,14500000,14300000,14000000,,
Poland,,3860000,3680000,3520000,3370000,3250000,3160000,3100000,3080000,3080000,3120000,3190000,3310000,3440000,3570000,3680000,3770000,3850000,3920000,3920000,3930000,3960000,3980000,4030000,3970000,3840000,3740000,3670000,3580000,3430000,3320000,3220000,3110000,2980000,2860000,2720000,2600000,2480000,2380000,2290000,2230000,2190000,2190000,2160000,2150000,,,2300000,,
Portugal,,1150000,1160000,1170000,1190000,1180000,1200000,1210000,1220000,1220000,1230000,1240000,1220000,1220000,1200000,1270000,1240000,1230000,1190000,,1080000,1020000,1000000,953000,929000,897000,867000,,833000,815000,811000,802000,770000,768000,758000,753000,750000,754000,754000,744000,734000,721000,704000,693000,674000,657000,639000,630000,,
Qatar,,15000,17500,19200,20200,22300,23600,25300,26100,27000,28500,30100,32600,34800,35900,38000,40600,42500,45400,48100,49700,48700,48800,49100,52000,52100,53600,55600,59900,61000,61100,62500,64300,66500,65400,70000,70900,75500,78100,84600,88700,95000,101000,107000,117000,130000,139000,146000,154000,
Romania,,1400000,1340000,1250000,1280000,,,,,,,1530000,,,,,1540000,1530000,1500000,1450000,1380000,1250000,1210000,1200000,1240000,1340000,1390000,1410000,1370000,1280000,1190000,1090000,1030000,991000,1010000,970000,938000,918000,865000,856000,842000,826000,807000,,,947000,939000,928000,,
Russia,,7580000,7090000,6690000,6300000,5970000,5740000,5610000,5630000,5770000,5960000,6010000,6150000,6240000,6340000,6460000,6580000,6830000,7010000,7120000,7280000,7600000,7740000,7800000,7740000,7850000,7880000,7670000,7250000,6740000,6140000,5700000,5550000,5420000,,5310000,5160000,5010000,4970000,5020000,,5320000,5510000,5650000,5730000,5980000,6200000,6570000,,
Rwanda,,419000,404000,399000,398000,387000,402000,434000,463000,516000,559000,615000,647000,645000,659000,682000,722000,783000,844000,900000,928000,970000,1030000,,,,,1150000,1270000,1290000,1430000,1480000,1530000,1640000,1750000,1860000,2020000,2150000,2190000,2260000,2300000,2340000,2390000,2400000,2400000,2450000,2550000,2540000,2500000,
Samoa,24500,25000,25800,27400,,28500,28700,29000,29000,29200,28400,27700,27000,26900,,,26900,,,,,,,,26700,27200,27000,27300,27400,27300,28000,29200,30500,31100,31200,31000,30500,30200,,29700,30900,29900,29900,,31400,32000,32600,33000,33100,
San Marino,,1640,1650,1680,1690,1700,1690,1660,1620,1590,1540,1510,1490,1490,1460,1440,1410,1360,1290,1270,1230,1210,1200,1190,1170,,1130,1170,,,1250,,,,1450,,,,1570,1570,1580,1560,1570,,,,,,1700,
Sao Tome and Principe,,9020,10300,12500,10300,10800,14300,12700,14200,,16500,16400,16400,16100,15900,16000,,17000,18100,,19800,20500,21500,,,,21000,,20100,23800,,,28800,29300,29800,30500,,31400,32600,33800,34100,35300,33900,34700,34500,35600,36400,37200,,
Saudi Arabia,,,,,,,,,,798000,,,,,,,,,,,,,,,,,,,,,,,,,,3100000,,3170000,3210000,3260000,3320000,3350000,3440000,3640000,3740000,3490000,3360000,3230000,3300000,
Senegal,,263000,270000,283000,298000,309000,312000,346000,347000,370000,393000,420000,453000,496000,533000,567000,584000,611000,642000,658000,683000,708000,725000,739000,773000,805000,876000,955000,1030000,1030000,1110000,1160000,1200000,1290000,1380000,1440000,1470000,1570000,1620000,1650000,1700000,1800000,1840000,1850000,1930000,1980000,2030000,2130000,2140000,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000,351000,344000,339000,333000,329000,325000,313000,298000,290000,282000,283000,289000,289000,288000,285000,279000,273000,269000,267000,
Seychelles,9220,9750,10100,10300,10400,10200,9950,10000,10100,9980,9630,9790,9900,9820,9610,9680,9920,9730,9630,9820,,10100,9930,9870,9910,9890,9890,9750,9740,9930,10000,9780,9620,9480,8910,9200,8940,8860,8740,8620,8670,8700,8700,8680,8810,8970,9010,9040,9260,
Sierra Leone,,166000,177000,169000,182000,192000,206000,218000,228000,,305000,315000,347000,350000,382000,416000,422000,,422000,395000,391000,367000,,,,,,,,,443000,554000,,,,,,,,,,1190000,1250000,1300000,,1360000,1410000,1490000,1370000,
Singapore,364000,358000,355000,345000,338000,328000,316000,306000,297000,291000,292000,285000,287000,291000,289000,278000,269000,262000,259000,258000,258000,260000,263000,262000,251000,262000,270000,,,,,,,,,,,301000,300000,295000,,,,,,,237000,235000,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,362000,361000,351000,346000,338000,330000,321000,324000,317000,309000,300000,284000,270000,255000,242000,235000,231000,225000,218000,212000,209000,209000,211000,214000,216000,220000,225000,,
Slovenia,,,,,,,,,,,,110000,113000,115000,116000,116000,116000,117000,117000,117000,115000,112000,112000,104000,102000,102000,101000,98900,95800,91500,86900,86400,86000,87100,93400,93200,93300,108000,107000,107000,107000,107000,108000,109000,112000,116000,120000,124000,,
Solomon Islands,21300,25100,25600,25400,26100,28200,27000,26400,26700,27000,28900,29300,30600,35000,37500,38700,39600,42400,,,47600,49000,53300,57300,60500,63800,55900,66800,,58000,57400,,66500,,,75100,80600,83200,,,95400,98100,97500,101000,102000,104000,107000,108000,105000,
Somalia,,42700,51100,68000,84500,,198000,229000,229000,264000,271000,212000,194000,182000,184000,166000,154000,,,,,,,,,,,,,,,,,,,,,457000,,,,,,,,,,,,
South Africa,3990000,,,,,4640000,,4320000,4140000,4270000,,4480000,4430000,,,,4740000,4920000,5060000,6760000,6950000,7210000,,,7970000,8160000,,8090000,8000000,7940000,7440000,7410000,7470000,7470000,7440000,7310000,7260000,7310000,7230000,7130000,7020000,6960000,7000000,7060000,7200000,7560000,7570000,7580000,,
South Korea,,5750000,5810000,5780000,5690000,5620000,5600000,5500000,5510000,5600000,5640000,5660000,5590000,5470000,5260000,5040000,4860000,4800000,4770000,4820000,4890000,4870000,4760000,4560000,4350000,4110000,3920000,3790000,3840000,3950000,4030000,4100000,4150000,4190000,4130000,4030000,3930000,3840000,3680000,3480000,3310000,3140000,2960000,2790000,2740000,2720000,2680000,2680000,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450000,,,,1270000,,,,
Spain,,3560000,3720000,3590000,3670000,3690000,3650000,3620000,3600000,3610000,3610000,3610000,3630000,3630000,3610000,3570000,3480000,3410000,3250000,3120000,2960000,2820000,2660000,2580000,2470000,2360000,2800000,2700000,2630000,2580000,2540000,2510000,2490000,2490000,2500000,2480000,2500000,2560000,2630000,2680000,2720000,2770000,2820000,2930000,2960000,3010000,3030000,3040000,,
Sri Lanka,1670000,1710000,1560000,1540000,1470000,1440000,1440000,1530000,1940000,2000000,2080000,2130000,2140000,2150000,2190000,2240000,2300000,2040000,2080000,2110000,2110000,2110000,2060000,2010000,1960000,1960000,1840000,,1800000,,,1770000,1730000,1670000,1580000,1610000,1610000,1620000,1630000,1620000,1720000,1740000,1750000,1770000,1780000,1780000,1770000,1750000,1730000,
St. Kitts and Nevis,,,,,,,8800,8720,8220,7820,8320,7150,7070,,8070,7660,7810,7800,7590,7470,7670,7250,7240,7070,7090,6940,,,6390,,6920,6720,6440,6400,6390,6350,,6170,6470,6330,6260,5990,5810,5590,5530,5470,5450,,,
St. Lucia,,23500,25400,27300,28400,29100,29900,30900,31100,31400,30600,29600,31200,31800,32100,33000,32800,32800,32800,33100,33100,33000,32600,32500,31900,30500,31200,31600,31500,25600,25300,25500,25000,24600,23800,23600,24000,22000,20900,20200,19500,18900,18200,17700,17300,16800,16400,16100,15900,
St. Vincent and the Grenadines,,28200,34500,,21700,20700,21900,,,,,,21500,,22500,,24600,22300,,,,22000,,,21400,,,,20100,19800,19200,19100,18100,18600,17500,17900,,15900,15500,14900,14400,13400,13800,13600,13400,13400,13200,13000,13200,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690000,2770000,2910000,3050000,3180000,3470000,3530000,3910000,3970000,4020000,3980000,4140000,4290000,4390000,4520000,4760000,4900000,,
Suriname,,91800,91500,93300,95300,91800,80200,87000,85300,85100,80800,74500,75600,74800,73500,71500,70000,62600,62300,65800,61400,60100,73400,79200,87900,,,,,64000,,64900,64000,,,65500,66100,65000,69600,71100,71000,69900,70200,70300,70500,71900,71700,68600,67700,
Sweden,,615000,636000,653000,672000,689000,699000,698000,690000,687000,677000,667000,663000,658000,648000,631000,613000,600000,589000,580000,579000,578000,584000,615000,626000,644000,666000,691000,746000,763000,776000,786000,786000,775000,691000,658000,627000,601000,585000,573000,576000,578000,602000,733000,757000,792000,827000,861000,,
Switzerland,,,,558000,562000,562000,557000,503000,502000,486000,469000,451000,434000,415000,399000,385000,377000,373000,375000,383000,394000,404000,414000,444000,447000,462000,478000,,523000,530000,538000,538000,536000,536000,532000,524000,517000,511000,505000,499000,493000,487000,483000,484000,484000,490000,498000,508000,,
Syria,,925000,1010000,1100000,1160000,1210000,1270000,1320000,1360000,1410000,1480000,1560000,1640000,1720000,1820000,1920000,2030000,2160000,2220000,2300000,2360000,2450000,2540000,2570000,2620000,2650000,2670000,2690000,2700000,2740000,2770000,2840000,2900000,2150000,2190000,2250000,2280000,2310000,2360000,2380000,2430000,2510000,2550000,1550000,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,507000,537000,520000,571000,594000,612000,639000,684000,690000,692000,680000,685000,695000,690000,693000,688000,680000,692000,686000,682000,669000,663000,665000,662000,683000,718000,771000,,
Tanzania,856000,922000,1020000,1130000,1260000,1590000,1950000,2270000,2990000,3210000,3370000,3540000,3510000,3560000,3490000,3170000,3160000,3160000,3170000,3260000,3380000,3510000,3600000,3740000,3800000,3880000,3940000,4060000,4040000,4190000,4380000,4880000,5980000,6560000,7080000,7540000,7960000,8320000,8630000,8440000,8420000,8250000,8290000,8230000,8220000,8300000,8640000,9320000,10100000,
Thailand,,5630000,5920000,6150000,6390000,6540000,6690000,6810000,6960000,6850000,7240000,7390000,7450000,7400000,7270000,7230000,7150000,7160000,7090000,7010000,6990000,6960000,6910000,6760000,6570000,6290000,5960000,5910000,5930000,6120000,6100000,6020000,6060000,,6050000,5970000,5840000,5700000,5560000,5370000,5150000,5040000,5010000,4950000,5180000,5080000,5060000,4950000,4900000,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,184000,184000,183000,178000,,,207000,218000,230000,242000,245000,247000,246000,244000,236000,223000,213000,
Togo,,229000,258000,290000,312000,329000,363000,395000,421000,458000,484000,507000,499000,492000,457000,454000,463000,511000,528000,569000,598000,647000,653000,,663000,762000,825000,860000,888000,954000,915000,945000,978000,975000,985000,997000,1050000,1020000,1060000,1220000,1290000,1300000,1370000,1410000,1410000,1500000,1500000,1520000,1550000,
Tonga,17900,16400,16600,16700,16900,19300,19500,19400,19700,19700,19000,17400,16700,16300,16900,17000,16900,16700,,,16500,16700,16700,16800,16500,16700,16900,16600,16500,16800,16700,17000,17100,17900,17100,17000,16900,16900,16700,16700,16800,17000,17200,17300,17100,17000,,,,
Trinidad and Tobago,,226000,225000,220000,212000,203000,199000,190000,182000,172000,167000,167000,168000,170000,167000,169000,168000,177000,183000,186000,190000,194000,196000,197000,195000,192000,186000,181000,176000,172000,169000,155000,141000,141000,137000,130000,,130000,131000,131000,131000,,,,,,,,,
Tunisia,,936000,947000,896000,878000,911000,933000,968000,992000,1000000,1030000,1050000,1090000,1150000,1200000,1250000,1290000,1330000,1350000,1330000,1380000,1410000,1430000,1440000,1480000,1480000,1470000,1450000,1450000,1440000,1410000,1370000,1330000,1280000,1230000,1180000,1130000,1070000,1040000,1030000,1030000,1030000,1050000,1060000,1090000,1110000,1140000,1170000,1200000,
