country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Lebanon,0.377,0.383,0.383,0.383,0.383,0.383,0.383,0.37,0.37,0.363,0.363,0.363,0.363,0.363,0.355,0.355,0.355,0.363,0.363,0.363,0.363,0.363,0.363,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.38,0.38,0.38,0.392,0.392,0.402,0.402,0.402,0.402,0.408,0.419,0.414,0.404
Lesotho,0.229,0.229,0.229,0.229,0.229,0.282,0.282,0.282,0.282,0.282,0.282,0.326,0.385,0.385,0.385,0.385,0.385,0.385,0.552,0.508,0.552,0.565,0.565,0.565,0.565,0.527,0.527,0.505,0.505,0.505,0.505,0.505,0.505,0.519,0.519,0.53,0.53,0.519,0.517,0.517,0.517,0.517,0.505,0.482
Liberia,0.325,0.325,0.325,0.325,0.31,0.222,0.222,0.222,0.222,0.205,0.225,0.233,0.233,0.233,0.205,0.161,0.203,0.203,0.203,0.142,0.166,0.166,0.174,0.174,0.174,0.174,0.174,0.174,0.174,0.352,0.383,0.417,0.417,0.417,0.417,0.417,0.417,0.417,0.407,0.407,0.407,0.407,0.481,0.435
Libya,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.164,0.153,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.182,0.182,0.182,0.182,0.182,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.192,0.191,0.323,0.262,0.195,0.195,0.193,0.118,0.117
Lithuania,,,,,,,,,,,,,,,,,0.582,0.566,0.628,0.628,0.628,0.645,0.645,0.645,0.634,0.634,0.634,0.634,0.623,0.683,0.659,0.683,0.683,0.683,0.683,0.683,0.683,0.683,0.706,0.706,0.706,0.619,0.603,0.621
Madagascar,0.326,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.332,0.332,0.344,0.344,0.344,0.344,0.356,0.393,0.393,0.393,0.393,0.393,0.368,0.368,0.368,0.393,0.393,0.428,0.449,0.449,0.449,0.449,0.449,0.449,0.243,0.243,0.243,0.243,0.268,0.279,0.289,0.289,0.33,0.347
Malawi,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.308,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.303,0.36,0.39,0.437,0.437,0.437,0.46,0.46,0.46,0.432,0.432,0.432,0.432,0.443,0.443,0.443,0.443,0.45,0.434,0.434,0.434,0.451,0.451,0.503,0.517,0.517,0.563
Malaysia,0.49,0.49,0.49,0.49,0.49,0.49,0.477,0.437,0.437,0.446,0.421,0.397,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.397,0.397,0.397,0.397,0.387,0.387,0.387,0.387,0.387,0.419,0.419,0.419,0.419,0.444,0.439,0.439,0.439,0.427,0.427,0.427,0.427,0.444,0.444
Mali,0.339,0.339,0.339,0.339,0.339,0.363,0.363,0.363,0.363,0.336,0.336,0.336,0.336,0.336,0.336,0.361,0.446,0.527,0.527,0.527,0.512,0.512,0.499,0.499,0.499,0.499,0.499,0.499,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.512,0.475,0.475,0.475,0.475,0.442,0.448
Mauritania,0.455,0.455,0.455,0.401,0.368,0.368,0.368,0.368,0.368,0.368,0.365,0.365,0.365,0.365,0.365,0.365,0.365,0.371,0.371,0.371,0.371,0.401,0.401,0.401,0.401,0.437,0.437,0.444,0.437,0.437,0.467,0.494,0.522,0.523,0.511,0.511,0.511,0.511,0.267,0.282,0.267,0.267,0.313,0.441
Mauritius,0.611,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.646,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.655,0.701,0.701,0.701,0.634,0.634,0.634,0.634,0.582,0.669
Mexico,0.345,0.345,0.345,0.345,0.345,0.345,0.345,0.349,0.374,0.38,0.367,0.367,0.367,0.38,0.38,0.404,0.404,0.404,0.404,0.438,0.443,0.443,0.454,0.467,0.467,0.492,0.5,0.5,0.5,0.5,0.5,0.5,0.486,0.486,0.486,0.486,0.486,0.481,0.461,0.449,0.48,0.48,0.463,0.475
Moldova,,,,,,,,,,,,,,,,,0.381,0.383,0.383,0.383,0.396,0.396,0.396,0.396,0.459,0.463,0.485,0.485,0.485,0.471,0.471,0.471,0.471,0.471,0.475,0.544,0.544,0.535,0.515,0.512,0.508,0.509,0.502,0.518
Mongolia,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.357,0.357,0.357,0.357,0.479,0.512,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.603,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.583,0.525,0.525,0.525,0.525,0.525,0.525
Morocco,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.332,0.339,0.339,0.332,0.332,0.332,0.356,0.356,0.367,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.399,0.399,0.399,0.399,0.399,0.417,0.417,0.417,0.417,0.417,0.452,0.47,0.47,0.449,0.449,0.449,0.444,0.454,0.487
Mozambique,0.469,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.464,0.465,0.465,0.453,0.453,0.453,0.366,0.383,0.402,0.402,0.398,0.46,0.46,0.428,0.417,0.417,0.417,0.417,0.417,0.428,0.428,0.428,0.428,0.428,0.44,0.428,0.428,0.428,0.421,0.451,0.459,0.462,0.471,0.478,0.447
Myanmar,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.101,0.0879,0.0879,0.0879,0.0879,0.0869,0.0538,0.0538,0.0538,0.0538,0.0819,0.0819,0.0819,0.0819,0.0819,0.0819,0.0819,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.271,0.352,0.351,0.398,0.41,0.445,0.473,0.496,0.455
Namibia,,,,,,,,,,,,,,,,0.543,0.593,0.608,0.608,0.608,0.608,0.608,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.593,0.612,0.612,0.612,0.612,0.635,0.644
Nepal,0.276,0.276,0.276,0.276,0.276,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.435,0.496,0.496,0.508,0.508,0.508,0.508,0.508,0.508,0.508,0.479,0.442,0.438,0.438,0.438,0.427,0.448,0.515,0.515,0.511,0.511,0.515,0.515,0.425,0.468,0.479,0.468,0.444,0.432
Netherlands,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.845,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.813,0.813,0.813,0.813,0.813,0.8
New Zealand,0.828,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.797,0.807,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.8,0.8,0.8,0.8,0.8,0.8
Nicaragua,0.0131,0.0131,0.0131,0.0131,0.098,0.437,0.437,0.383,0.383,0.466,0.412,0.412,0.41,0.41,0.41,0.47,0.491,0.491,0.515,0.515,0.515,0.49,0.465,0.465,0.422,0.422,0.431,0.431,0.431,0.442,0.442,0.397,0.371,0.314,0.309,0.309,0.309,0.314,0.364,0.364,0.364,0.346,0.285,0.154
Niger,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.607,0.617,0.617,0.617,0.598,0.537,0.515,0.561,0.537,0.537,0.537,0.537,0.479,0.449,0.449,0.48,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.561,0.58,0.55,0.593,0.593,0.593,0.593,0.553,0.553
Nigeria,0.13,0.163,0.163,0.19,0.292,0.293,0.293,0.293,0.293,0.194,0.209,0.209,0.209,0.209,0.222,0.222,0.222,0.222,0.222,0.195,0.195,0.195,0.183,0.194,0.349,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.374,0.374,0.384,0.384,0.384,0.431,0.431,0.437,0.457,0.457,0.457
North Korea,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.199,0.217,0.217,0.217,0.217,0.217,0.217,0.203,0.203,0.203,0.203,0.126,0.126,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.106,0.142,0.142,0.142,0.142,0.106,0.106
North Macedonia,,,,,,,,,,,,,,,,,0.538,0.538,0.505,0.505,0.516,0.504,0.504,0.522,0.522,0.491,0.491,0.544,0.556,0.591,0.571,0.581,0.581,0.551,0.538,0.551,0.531,0.492,0.45,0.45,0.45,0.475,0.525,0.465
Norway,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.944,0.95,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.895,0.895,0.895,0.896
Oman,0.402,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.417,0.427,0.427,0.427,0.427,0.427,0.427,0.448,0.448,0.448,0.448,0.485,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.48,0.48,0.48,0.472,0.494,0.494,0.494,0.494,0.494,0.494,0.466,0.488
Pakistan,0.357,0.357,0.318,0.295,0.295,0.295,0.295,0.295,0.295,0.291,0.349,0.349,0.349,0.349,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.356,0.356,0.314,0.288,0.288,0.288,0.336,0.336,0.336,0.336,0.336,0.346,0.354,0.307,0.327,0.32,0.271,0.271,0.27,0.27,0.271,0.377
Panama,0.233,0.233,0.233,0.233,0.233,0.233,0.209,0.116,0.116,0.142,0.142,0.106,0.106,0.106,0.106,0.49,0.49,0.49,0.49,0.504,0.507,0.507,0.507,0.533,0.533,0.533,0.52,0.52,0.52,0.52,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.586,0.586,0.586,0.586,0.574,0.54
Papua New Guinea,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.408,0.408,0.408,0.408,0.408,0.408,0.387,0.365
Paraguay,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0,0,0,0,0,0.0538,0.352,0.352,0.416,0.43,0.43,0.43,0.43,0.416,0.416,0.416,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.457,0.457,0.457,0.457,0.457,0.442,0.463,0.454,0.465,0.454,0.454
Peru,0.165,0.165,0.165,0.217,0.217,0.387,0.514,0.514,0.514,0.495,0.485,0.453,0.453,0.453,0.453,0.467,0.457,0.41,0.26,0.26,0.26,0.26,0.26,0.281,0.281,0.314,0.495,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.517,0.543,0.534,0.494,0.5,0.5,0.51,0.51,0.502,0.502
Philippines,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.194,0.2,0.176,0.276,0.442,0.442,0.442,0.442,0.442,0.454,0.459,0.459,0.459,0.459,0.473,0.474,0.464,0.449,0.449,0.449,0.449,0.453,0.453,0.453,0.453,0.453,0.453,0.487,0.465,0.465,0.476,0.476,0.476,0.447,0.383,0.37
Poland,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.493,0.492,0.474,0.474,0.474,0.474,0.474,0.527,0.627,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.625,0.625,0.685,0.685,0.702,0.702,0.702,0.606,0.606,0.606,0.562,0.501,0.501
Portugal,0.636,0.681,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.698,0.693,0.693,0.698,0.698,0.698,0.698,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.711,0.718,0.718,0.671,0.671,0.759,0.735,0.759,0.726
Qatar,0.314,0.314,0.314,0.314,0.314,0.334,0.334,0.334,0.334,0.334,0.326,0.326,0.326,0.326,0.326,0.367,0.367,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.372,0.372,0.372,0.415,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.434,0.419,0.395,0.395,0.395,0.393,0.374,0.399
Romania,0.178,0.178,0.178,0.178,0.178,0.178,0.178,0.178,0.178,0.166,0.166,0.166,0.166,0.166,0.166,0.385,0.393,0.393,0.393,0.393,0.393,0.436,0.436,0.436,0.431,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.442,0.441,0.451,0.486,0.503,0.377,0.37
Russia,0.249,0.249,0.249,0.249,0.249,0.23,0.23,0.23,0.212,0.214,0.249,0.263,0.29,0.29,0.308,0.3,0.367,0.378,0.356,0.388,0.388,0.399,0.384,0.384,0.372,0.37,0.366,0.366,0.348,0.37,0.36,0.371,0.37,0.381,0.391,0.391,0.396,0.345,0.338,0.314,0.314,0.314,0.327,0.381
Rwanda,0.412,0.412,0.412,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.429,0.414,0.414,0.414,0.414,0.347,0.438,0.438,0.438,0.451,0.451,0.525,0.525,0.525,0.525,0.578,0.55,0.55,0.55,0.55,0.578,0.578,0.607,0.578,0.637,0.637,0.608,0.476,0.479,0.557
Saudi Arabia,0.421,0.421,0.421,0.421,0.421,0.398,0.398,0.398,0.398,0.411,0.437,0.437,0.437,0.437,0.437,0.437,0.422,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.402,0.402,0.41,0.4,0.4,0.4,0.4,0.402,0.402,0.402,0.402,0.402,0.402,0.378,0.378,0.378,0.386,0.352,0.32
Senegal,0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.606,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.596,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.573,0.646,0.646,0.646,0.639,0.622,0.632
Serbia,0.522,0.522,0.522,0.522,0.504,0.504,0.533,0.548,0.548,0.526,0.526,0.526,0.526,0.526,0.494,0.485,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.479,0.569,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.496,0.496,0.496,0.487,0.494,0.494,0.487,0.477,0.466
Sierra Leone,0.338,0.338,0.338,0.327,0.271,0.271,0.271,0.271,0.271,0.271,0.282,0.27,0.27,0.27,0.27,0.193,0.0476,0,0,0,0,0.17,0.0853,0.0869,0.139,0.139,0.139,0.395,0.45,0.45,0.45,0.429,0.44,0.45,0.46,0.413,0.413,0.413,0.405,0.405,0.405,0.405,0.44,0.512
Singapore,0.683,0.683,0.683,0.683,0.683,0.738,0.738,0.738,0.738,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.736,0.684,0.684,0.7,0.7,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.721,0.7
Slovak Republic,,,,,,,,,,,,,,,,,,,0.589,0.528,0.528,0.528,0.528,0.53,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.628,0.628,0.628,0.671,0.711,0.671,0.611,0.603,0.603,0.625,0.625,0.597
Slovenia,,,,,,,,,,,,,,,,,0.609,0.67,0.677,0.677,0.677,0.677,0.677,0.677,0.679,0.679,0.679,0.679,0.679,0.673,0.679,0.679,0.679,0.655,0.655,0.655,0.655,0.655,0.702,0.702,0.707,0.736,0.693,0.693
Somalia,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.188,0.195,0.195,0.195,0.195,0.171,0.152,0.136,0,0,0,0,0,0,0,0,0.0538,0.0538,0.0538,0.0538,0.0538,0.122,0.122,0.122,0.13,0.13,0.13,0.13,0.166,0.198,0.198,0.198,0.237,0.31,0.195
South Africa,0.331,0.331,0.331,0.331,0.331,0.358,0.358,0.358,0.358,0.376,0.376,0.376,0.376,0.376,0.376,0.417,0.417,0.417,0.417,0.662,0.653,0.664,0.664,0.65,0.65,0.65,0.65,0.65,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.61,0.593,0.593,0.593,0.56,0.56,0.494,0.508
South Korea,0.373,0.373,0.373,0.373,0.373,0.412,0.412,0.412,0.412,0.429,0.441,0.441,0.595,0.685,0.685,0.72,0.72,0.72,0.743,0.743,0.743,0.743,0.743,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.769,0.702,0.702,0.673,0.673,0.68,0.662,0.662,0.646,0.646,0.684,0.645
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245,0.245,0.236,0.176,0.116,0.0131,0.081,0.116
Spain,0.453,0.464,0.576,0.76,0.867,0.867,0.867,0.867,0.867,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.855,0.875,0.875,0.875,0.855,0.855,0.855,0.855,0.855,0.855,0.817,0.817,0.817,0.817,0.817,0.783,0.783,0.783,0.783
Sri Lanka,0.472,0.472,0.456,0.442,0.442,0.442,0.442,0.442,0.416,0.42,0.42,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.413,0.469,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.482,0.425,0.398,0.398,0.398,0.39,0.385,0.385,0.412,0.411,0.411,0.49,0.513,0.534,0.494
Sudan,0.34,0.34,0.34,0.34,0.34,0.34,0.323,0.323,0.323,0.32,0.346,0.346,0.346,0.346,0.185,0.0538,0.0538,0.0819,0.0819,0.0819,0.0819,0.0819,0.128,0.128,0.128,0.158,0.158,0.158,0.158,0.158,0.233,0.233,0.233,0.233,0.233,0.233,0.158,0.158,0.184,0.184,0.184,0.222,0.251,0.2
Sweden,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.859,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.925,0.925,0.831,0.831,0.841,0.841,0.841,0.878
Switzerland,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.873,0.885,0.885,0.885,0.885,0.885,0.885,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,0.921,1,1,1,1,1,1,1,1,1,1,1,0.857,0.857,0.857,0.857,0.857,0.896
Syria,0.295,0.307,0.307,0.295,0.257,0.257,0.257,0.295,0.31,0.294,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.32,0.32,0.332,0.332,0.332,0.318,0.318,0.318,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.219,0.201,0.106,0.106,0.106,0.111,0.111,0.111
Tajikistan,,,,,,,,,,,,,,,,,0.382,0.141,0.141,0.141,0.141,0.141,0.141,0.178,0.178,0.224,0.242,0.242,0.236,0.236,0.203,0.212,0.212,0.212,0.212,0.23,0.23,0.23,0.149,0.149,0.118,0.118,0.214,0.233
Tanzania,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.542,0.505,0.497,0.476,0.499,0.499,0.499,0.499,0.54,0.543,0.543,0.543,0.543,0.528,0.528,0.528,0.528,0.528,0.515,0.515,0.515,0.515,0.509,0.509,0.509,0.509,0.509,0.496,0.496,0.496,0.473,0.473,0.496,0.503,0.509,0.511
Thailand,0.246,0.246,0.223,0.223,0.239,0.35,0.365,0.365,0.407,0.414,0.43,0.43,0.43,0.43,0.43,0.43,0.423,0.423,0.43,0.445,0.445,0.445,0.432,0.461,0.461,0.461,0.461,0.461,0.461,0.461,0.438,0.389,0.378,0.438,0.438,0.438,0.448,0.438,0.406,0.168,0.124,0.17,0.17,0.17
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518,0.518,0.518,0.508,0.494,0.518,0.531,0.531,0.531,0.531,0.531,0.531,0.517,0.504,0.518,0.504,0.524
Togo,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.273,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.318,0.318,0.318,0.324,0.324,0.324,0.312,0.312,0.312,0.304,0.304,0.304,0.304,0.304,0.259,0.304,0.291,0.291,0.291,0.352,0.374,0.374,0.334,0.334,0.342,0.342,0.312,0.296
Trinidad and Tobago,0.623,0.623,0.623,0.623,0.623,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.645,0.645,0.645,0.645,0.645,0.645,0.645,0.669,0.669,0.669,0.669,0.669,0.656,0.656,0.656,0.649,0.649,0.656,0.687,0.669,0.687
Tunisia,0.468,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.495,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.343,0.513,0.502,0.529,0.529,0.519,0.589,0.613,0.613
Turkey,0.437,0.441,0.441,0.437,0.437,0.256,0.206,0.206,0.256,0.354,0.354,0.354,0.354,0.354,0.354,0.472,0.472,0.49,0.49,0.49,0.49,0.49,0.472,0.472,0.489,0.489,0.489,0.583,0.583,0.583,0.54,0.54,0.535,0.495,0.495,0.473,0.469,0.469,0.406,0.38,0.369,0.321,0.226,0.226
Turkmenistan,,,,,,,,,,,,,,,,,0.318,0.19,0.19,0.19,0.19,0.19,0.163,0.163,0.163,0.132,0.081,0.081,0.081,0.081,0.081,0.081,0.163,0.19,0.19,0.132,0.132,0.132,0.13,0.16,0.16,0.16,0.206,0.216
Uganda,0.0131,0.0131,0.0131,0.0131,0.0131,0.178,0.186,0.186,0.0999,0.0869,0.0853,0.398,0.439,0.439,0.439,0.454,0.454,0.461,0.461,0.461,0.461,0.447,0.447,0.466,0.466,0.455,0.455,0.455,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.462,0.462,0.462,0.445,0.445,0.445,0.445,0.463,0.409
Ukraine,,,,,,,,,,,,,,,,,0.409,0.327,0.327,0.327,0.364,0.386,0.365,0.358,0.358,0.391,0.391,0.391,0.391,0.252,0.324,0.381,0.427,0.427,0.422,0.331,0.386,0.386,0.385,0.237,0.237,0.296,0.309,0.321
United Arab Emirates,0.487,0.479,0.479,0.479,0.497,0.497,0.497,0.497,0.497,0.496,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.516,0.609,0.609,0.609,0.609,0.631,0.625,0.654,0.654,0.654,0.633,0.633,0.633,0.689,0.715,0.715,0.715,0.715,0.67,0.689,0.669,0.689,0.689,0.669,0.669,0.669
United Kingdom,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.783,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.795,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.869,0.869,0.831,0.831,0.831,0.869,0.869,0.925,0.813,0.813,0.813,0.813,0.864,0.864
United States,0.737,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.749,0.764,0.764,0.764,0.764,0.764,0.764,0.795,0.795,0.795,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.821,0.825,0.787,0.787,0.787,0.787,0.787,0.787,0.729,0.714,0.712
Uruguay,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0476,0.654,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.729,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.794,0.794,0.794,0.706,0.734,0.734,0.711,0.734,0.711
Uzbekistan,,,,,,,,,,,,,,,,,0.313,0.271,0.236,0.213,0.213,0.193,0.193,0.193,0.166,0.166,0.166,0.166,0.193,0.193,0.201,0.187,0.215,0.215,0.215,0.215,0.166,0.203,0.253,0.231,0.231,0.231,0.305,0.334
Venezuela,0.511,0.511,0.511,0.511,0.511,0.511,0.511,0.511,0.511,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.497,0.451,0.412,0.375,0.354,0.354,0.35,0.35,0.335,0.335,0.335,0.335,0.331,0.323,0.323,0.323,0.225,0.225,0.225,0.192,0.109,0.109
Vietnam,0.216,0.216,0.216,0.216,0.237,0.237,0.237,0.237,0.237,0.237,0.238,0.257,0.273,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.269,0.269,0.269,0.269,0.351,0.351,0.351,0.351,0.351,0.351,0.363,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.499,0.499,0.499,0.499,0.441,0.463
Yemen,0.399,0.399,0.399,0.311,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.324,0.309,0.309,0.309,0.274,0.228,0.228,0.21,0.21,0.21,0.21,0.21,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.155,0.295,0.276,0.245,0.106,0.106,0.179,0.148
Zambia,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.479,0.458,0.464,0.464,0.464,0.464,0.464,0.464,0.51,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.523,0.579,0.579,0.579,0.517,0.517,0.517,0.517,0.507,0.507,0.502,0.502,0.473,0.473,0.473,0.411,0.49,0.459
Zimbabwe,0.18,0.18,0.18,0.18,0.18,0.477,0.454,0.454,0.454,0.455,0.467,0.467,0.457,0.483,0.497,0.497,0.497,0.511,0.511,0.511,0.511,0.511,0.497,0.497,0.497,0.334,0.224,0.224,0.224,0.224,0.207,0.207,0.207,0.207,0.296,0.321,0.321,0.321,0.287,0.287,0.287,0.26,0.245,0.245
