country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kenya,0.341,0.341,0.341,0.318,0.318,0.303,0.303,0.303,0.303,0.299,0.308,0.308,0.308,0.308,0.308,0.36,0.36,0.36,0.36,0.36,0.363,0.363,0.363,0.356,0.356,0.395,0.395,0.365,0.365,0.368,0.368,0.368,0.368,0.377,0.377,0.572,0.572,0.523,0.558,0.558,0.558,0.506,0.551,0.421
Kuwait,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.519,0.514,0.517,0.517,0.517,0.517,0.517,0.513,0.513,0.517,0.52,0.52,0.524,0.526,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.524,0.52,0.52,0.52,0.531,0.531
Kyrgyz Republic,,,,,,,,,,,,,,,,,0.253,0.223,0.223,0.223,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.206,0.305,0.36,0.36,0.384,0.384,0.384,0.385,0.384,0.409
Lao,0.619,0.737,0.737,0.737,0.737,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.626,0.575,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.574,0.67,0.629,0.67,0.629,0.737,0.591
Latvia,,,,,,,,,,,,,,,,,0.638,0.638,0.638,0.638,0.674,0.739,0.739,0.739,0.737,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.752,0.752,0.766,0.79,0.79,0.79,0.79,0.768,0.829
Lebanon,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.299,0.299,0.299,0.299,0.299,0.299,0.329,0.329,0.332,0.34,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.343,0.372,0.388,0.388,0.388,0.388,0.388,0.388,0.417,0.425,0.425,0.413,0.42,0.425,0.44
Lesotho,0.578,0.578,0.578,0.578,0.578,0.578,0.578,0.557,0.578,0.578,0.578,0.571,0.571,0.571,0.571,0.571,0.571,0.571,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.551,0.593,0.593,0.593,0.556,0.591,0.529
Liberia,0.313,0.313,0.313,0.313,0.313,0.25,0.25,0.25,0.25,0.248,0.248,0.248,0.248,0.248,0.248,0.272,0.477,0.477,0.477,0.477,0.477,0.334,0.251,0.255,0.255,0.267,0.267,0.267,0.267,0.497,0.514,0.514,0.514,0.514,0.514,0.434,0.434,0.434,0.443,0.443,0.443,0.443,0.547,0.556
Libya,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.243,0.243,0.251,0.251,0.26,0.26,0.26,0.26,0.281,0.281,0.281,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.224,0.224,0.224,0.224,0.224,0.224,0.224,0.228,0.343,0.378,0.441,0.45,0.409,0.409,0.406,0.396
Lithuania,,,,,,,,,,,,,,,,,0.625,0.625,0.684,0.684,0.684,0.684,0.684,0.684,0.683,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.704,0.724,0.724,0.738,0.738,0.738,0.749,0.749,0.749,0.749,0.749,0.725
Madagascar,0.315,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.241,0.254,0.254,0.254,0.254,0.254,0.248,0.238,0.435,0.435,0.44,0.425,0.425,0.388,0.368,0.368,0.368,0.368,0.418,0.3,0.3,0.295,0.3,0.3,0.3,0.25,0.363,0.363,0.363,0.33,0.329,0.329,0.329,0.329,0.375
Malawi,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.505,0.574,0.576,0.576,0.576,0.576,0.576,0.574,0.574,0.574,0.574,0.574,0.58,0.574,0.58,0.574,0.574,0.574,0.564,0.577,0.577,0.569,0.553,0.549,0.534
Malaysia,0.475,0.475,0.475,0.475,0.475,0.475,0.464,0.437,0.437,0.44,0.442,0.442,0.442,0.426,0.446,0.446,0.446,0.446,0.446,0.451,0.451,0.451,0.451,0.448,0.446,0.446,0.446,0.446,0.446,0.489,0.492,0.492,0.492,0.492,0.492,0.492,0.483,0.474,0.489,0.489,0.48,0.48,0.442,0.604
Mali,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.448,0.448,0.448,0.448,0.448,0.448,0.448,0.481,0.49,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.492,0.392,0.392,0.392,0.392,0.414,0.397
Mauritania,0.38,0.38,0.38,0.358,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.323,0.323,0.323,0.323,0.323,0.323,0.323,0.322,0.322,0.322,0.322,0.274,0.364
Mauritius,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.534,0.534,0.534,0.534,0.534,0.526,0.526,0.526,0.526,0.526,0.501,0.501,0.501,0.529,0.502,0.506,0.506,0.589,0.529
Mexico,0.265,0.265,0.265,0.265,0.265,0.265,0.265,0.268,0.268,0.272,0.269,0.269,0.269,0.3,0.335,0.349,0.349,0.349,0.349,0.414,0.424,0.424,0.424,0.421,0.421,0.509,0.509,0.509,0.509,0.509,0.513,0.513,0.513,0.509,0.509,0.528,0.528,0.526,0.533,0.533,0.508,0.508,0.508,0.508
Moldova,,,,,,,,,,,,,,,,,0.634,0.634,0.634,0.547,0.523,0.523,0.523,0.523,0.527,0.527,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.521,0.507,0.507,0.507,0.605,0.605,0.571,0.538,0.582,0.572
Mongolia,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.231,0.231,0.231,0.231,0.432,0.467,0.47,0.466,0.515,0.515,0.528,0.528,0.528,0.528,0.528,0.528,0.522,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.515,0.513,0.513,0.496,0.518,0.524,0.554
Morocco,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.467,0.467,0.467,0.467,0.467,0.467,0.467,0.467,0.486,0.486,0.503,0.503,0.506,0.506,0.506,0.506,0.492,0.492,0.492,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.507,0.504,0.493,0.493,0.493,0.499,0.541,0.514
Mozambique,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.36,0.443,0.476,0.476,0.476,0.478,0.478,0.481,0.481,0.481,0.481,0.532,0.532,0.522,0.522,0.514,0.487,0.487,0.487,0.487,0.487,0.482,0.482,0.482,0.485,0.485,0.476,0.476,0.532,0.518
Myanmar,0.138,0.138,0.138,0.138,0.138,0.156,0.156,0.156,0.156,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.162,0.162,0.162,0.162,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.159,0.241,0.308,0.354,0.349,0.349,0.372,0.48,0.48,0.489
Namibia,,,,,,,,,,,,,,,,0.652,0.652,0.657,0.661,0.661,0.661,0.665,0.665,0.665,0.665,0.665,0.665,0.644,0.665,0.641,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.653,0.699,0.699,0.699,0.699,0.641,0.621
Nepal,0.403,0.403,0.403,0.403,0.403,0.403,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.484,0.58,0.58,0.58,0.58,0.564,0.58,0.58,0.58,0.58,0.58,0.549,0.549,0.549,0.545,0.538,0.538,0.573,0.552,0.552,0.552,0.561,0.561,0.536,0.526,0.577,0.565,0.565,0.577
Netherlands,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.782,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.788,0.815,0.815,0.829,0.829,0.829,0.829
New Zealand,0.666,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.724,0.724,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.844,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.844,0.814,0.814,0.814,0.814,0.859,0.859
Nicaragua,0.147,0.147,0.147,0.147,0.147,0.305,0.305,0.305,0.305,0.299,0.302,0.302,0.302,0.302,0.302,0.369,0.369,0.369,0.374,0.374,0.37,0.349,0.339,0.339,0.339,0.354,0.337,0.337,0.337,0.337,0.337,0.216,0.236,0.204,0.204,0.217,0.217,0.217,0.107,0.107,0.107,0.107,0.107,0.0669
Niger,0.457,0.457,0.457,0.457,0.457,0.451,0.451,0.451,0.451,0.451,0.453,0.453,0.453,0.453,0.54,0.578,0.545,0.545,0.568,0.568,0.568,0.553,0.547,0.547,0.547,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.438,0.447,0.409,0.421,0.475,0.475,0.475,0.475,0.464,0.446
Nigeria,0.364,0.364,0.364,0.364,0.38,0.38,0.38,0.38,0.38,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.378,0.378,0.378,0.378,0.378,0.378,0.378,0.427,0.427,0.422,0.419,0.419,0.419,0.419,0.422,0.422,0.422,0.422,0.403,0.403,0.403,0.444,0.444,0.497,0.51,0.51,0.506
North Korea,0,0,0,0,0,0,0,0,0,0,0.0154,0.0154,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0154,0.0195,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0215,0.0195,0.0195,0.0195,0.0195,0.0195
North Macedonia,,,,,,,,,,,,,,,,,0.601,0.601,0.601,0.601,0.601,0.601,0.601,0.601,0.607,0.562,0.531,0.531,0.531,0.531,0.488,0.5,0.47,0.47,0.421,0.455,0.455,0.412,0.285,0.23,0.23,0.179,0.412,0.373
Norway,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.918
Oman,0.204,0.204,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.218,0.22,0.22,0.22,0.22,0.222,0.271,0.271,0.271,0.271,0.271,0.273,0.289,0.289,0.289,0.289,0.364,0.364,0.364,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.366,0.366
Pakistan,0.332,0.332,0.326,0.37,0.374,0.367,0.367,0.367,0.367,0.363,0.363,0.363,0.369,0.369,0.38,0.377,0.377,0.377,0.409,0.391,0.394,0.394,0.376,0.376,0.384,0.393,0.393,0.393,0.393,0.398,0.412,0.403,0.413,0.471,0.501,0.502,0.502,0.502,0.513,0.513,0.483,0.483,0.489,0.472
Panama,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.412,0.412,0.409,0.409,0.409,0.409,0.524,0.476,0.476,0.476,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.472,0.453,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.422,0.422,0.422,0.422,0.445,0.44
Papua New Guinea,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.587,0.584,0.587,0.587,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.584,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.581,0.574,0.549,0.549,0.549,0.552,0.556,0.556,0.581,0.581
Paraguay,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.287,0.282,0.282,0.306,0.321,0.321,0.335,0.317,0.317,0.522,0.486,0.486,0.486,0.486,0.486,0.486,0.495,0.495,0.495,0.492,0.492,0.492,0.492,0.492,0.503,0.503,0.503,0.503,0.503,0.503,0.461,0.461,0.461,0.47,0.45,0.45
Peru,0.211,0.211,0.211,0.219,0.219,0.278,0.527,0.527,0.534,0.524,0.493,0.482,0.482,0.482,0.482,0.415,0.423,0.344,0.171,0.177,0.177,0.181,0.181,0.177,0.177,0.256,0.595,0.598,0.598,0.598,0.574,0.552,0.535,0.535,0.535,0.535,0.535,0.528,0.534,0.534,0.534,0.534,0.566,0.566
Philippines,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.262,0.254,0.254,0.465,0.536,0.536,0.536,0.536,0.536,0.542,0.51,0.512,0.512,0.512,0.512,0.512,0.516,0.513,0.511,0.501,0.501,0.507,0.486,0.486,0.486,0.486,0.486,0.566,0.576,0.576,0.534,0.534,0.556,0.511,0.468,0.487
Poland,0.436,0.436,0.436,0.443,0.443,0.443,0.436,0.46,0.46,0.438,0.438,0.438,0.498,0.498,0.734,0.809,0.809,0.815,0.821,0.821,0.815,0.815,0.815,0.815,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.809,0.849,0.809,0.809,0.809,0.809,0.669,0.572,0.529
Portugal,0.577,0.577,0.676,0.676,0.676,0.676,0.676,0.676,0.716,0.718,0.718,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.762,0.767,0.742,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.738,0.758,0.77,0.782,0.79,0.79,0.79,0.799,0.868,0.868
Qatar,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.398,0.403,0.405,0.414,0.414,0.414,0.414,0.414,0.414,0.413,0.442,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.414,0.414,0.414,0.414,0.395,0.41
Romania,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.166,0.166,0.166,0.166,0.166,0.166,0.297,0.373,0.407,0.41,0.412,0.412,0.412,0.412,0.412,0.41,0.421,0.421,0.426,0.448,0.463,0.523,0.523,0.576,0.576,0.591,0.591,0.591,0.569,0.705,0.748,0.749,0.703,0.521,0.418
Russia,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.0866,0.141,0.141,0.146,0.146,0.29,0.397,0.397,0.38,0.38,0.383,0.373,0.367,0.367,0.31,0.233,0.233,0.237,0.237,0.237,0.237,0.237,0.237,0.237,0.286,0.292,0.325,0.197,0.197,0.21,0.15,0.156,0.156
Rwanda,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.553,0.553,0.553,0.436,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.341,0.366,0.366,0.366,0.366,0.289,0.295
Saudi Arabia,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.243,0.245,0.248,0.248,0.248,0.248,0.248,0.245,0.242,0.245,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.247,0.271,0.271,0.258,0.258,0.258,0.258,0.258,0.258,0.258,0.241,0.256
Senegal,0.439,0.439,0.439,0.439,0.439,0.439,0.449,0.449,0.449,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.448,0.448,0.448,0.448,0.448,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.446,0.512,0.512,0.512,0.497,0.48,0.486
Serbia,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.352,0.352,0.352,0.352,0.352,0.352,0.337,0.351,0.35,0.35,0.353,0.359,0.361,0.361,0.359,0.356,0.449,0.481,0.484,0.484,0.484,0.484,0.484,0.494,0.494,0.494,0.484,0.484,0.484,0.412,0.412,0.402,0.389,0.38,0.42
Sierra Leone,0.348,0.348,0.348,0.358,0.358,0.358,0.358,0.358,0.358,0.358,0.361,0.358,0.358,0.358,0.358,0.358,0.266,0.263,0.263,0.263,0.263,0.352,0.271,0.334,0.338,0.351,0.351,0.439,0.439,0.439,0.4,0.4,0.4,0.381,0.381,0.379,0.379,0.379,0.323,0.323,0.323,0.308,0.321,0.313
Singapore,0.459,0.443,0.443,0.443,0.443,0.443,0.443,0.443,0.443,0.446,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.452,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.424,0.424
Slovak Republic,,,,,,,,,,,,,,,,,,,0.597,0.562,0.555,0.551,0.551,0.675,0.675,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.658,0.638,0.638,0.645,0.645,0.631,0.625,0.625,0.609,0.609,0.616,0.611
Slovenia,,,,,,,,,,,,,,,,,0.66,0.718,0.718,0.718,0.718,0.718,0.718,0.718,0.72,0.708,0.708,0.703,0.735,0.735,0.735,0.735,0.735,0.735,0.757,0.757,0.757,0.721,0.751,0.793,0.793,0.793,0.793,0.793
Somalia,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.327,0.327,0.327,0.327,0.327,0.321,0.311,0.262,0.262,0.264,0.264,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.269,0.264,0.281,0.281,0.281,0.281,0.281,0.281,0.29,0.29,0.392,0.392,0.392,0.337,0.372,0.367
South Africa,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.353,0.35,0.35,0.35,0.35,0.35,0.358,0.358,0.361,0.361,0.508,0.606,0.606,0.602,0.6,0.6,0.6,0.6,0.599,0.599,0.6,0.6,0.6,0.62,0.62,0.62,0.636,0.636,0.636,0.65,0.65,0.631,0.631,0.668,0.599
South Korea,0.263,0.263,0.263,0.263,0.263,0.296,0.274,0.303,0.303,0.304,0.299,0.299,0.445,0.609,0.612,0.612,0.612,0.624,0.644,0.644,0.644,0.644,0.664,0.671,0.671,0.671,0.671,0.698,0.718,0.722,0.722,0.722,0.708,0.635,0.635,0.596,0.596,0.596,0.546,0.546,0.591,0.591,0.706,0.65
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334,0.334,0.288,0.275,0.258,0.284,0.29,0.168
Spain,0.215,0.217,0.217,0.831,0.831,0.831,0.831,0.831,0.831,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.837,0.837,0.837,0.837,0.837,0.832,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.832,0.832,0.832,0.832,0.865,0.836,0.824,0.796,0.765,0.765,0.743,0.743,0.771,0.814
Sri Lanka,0.572,0.572,0.572,0.519,0.519,0.519,0.519,0.519,0.519,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.514,0.513,0.513,0.516,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.492,0.492,0.492,0.492,0.456,0.456,0.481,0.475,0.485,0.64,0.714,0.68,0.656
Sudan,0.385,0.385,0.385,0.385,0.385,0.385,0.378,0.365,0.365,0.362,0.424,0.424,0.424,0.424,0.219,0.0692,0.0692,0.082,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.244,0.244,0.255,0.255,0.24,0.24,0.205,0.205,0.178,0.178,0.178,0.197,0.257,0.281
Sweden,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.865,0.935,0.935,1,0.945,0.945,0.906,0.906,0.865,0.859
Switzerland,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.981,0.909,0.909
Syria,0.155,0.155,0.168,0.168,0.168,0.0986,0.0986,0.0986,0.0986,0.0922,0.0984,0.0984,0.0606,0.0606,0.0606,0.0984,0.0984,0.104,0.106,0.106,0.106,0.107,0.107,0.107,0.107,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.214,0.212,0.138,0.211,0.211,0.211,0.197,0.21,0.225
Tajikistan,,,,,,,,,,,,,,,,,0.303,0.278,0.269,0.269,0.239,0.22,0.22,0.22,0.22,0.215,0.198,0.198,0.198,0.198,0.198,0.198,0.198,0.198,0.198,0.198,0.198,0.198,0.137,0.137,0.137,0.16,0.16,0.282
Tanzania,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.538,0.536,0.536,0.536,0.536,0.536,0.539,0.539,0.539,0.539,0.539,0.486,0.486,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.558,0.557,0.546,0.468
Thailand,0.499,0.499,0.499,0.499,0.499,0.532,0.532,0.532,0.532,0.529,0.529,0.529,0.529,0.529,0.532,0.532,0.532,0.532,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.536,0.527,0.527,0.527,0.524,0.568,0.59,0.58,0.535,0.556,0.568,0.568,0.521,0.455,0.477,0.469,0.469
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619,0.581,0.581,0.581,0.581,0.581,0.572,0.572,0.572,0.572,0.572,0.572,0.541,0.528,0.528,0.498,0.493
Togo,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.168,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.258,0.258,0.295,0.252,0.257,0.257,0.257,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.293,0.293,0.293,0.284,0.293,0.293,0.293,0.293,0.284,0.284,0.284,0.293,0.27,0.268
Trinidad and Tobago,0.637,0.637,0.637,0.637,0.637,0.643,0.643,0.643,0.643,0.642,0.642,0.642,0.642,0.642,0.642,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.648,0.644,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.629,0.629,0.629,0.629,0.629,0.629
Tunisia,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.534,0.526,0.526,0.526,0.526,0.311,0.311,0.311,0.311,0.319,0.319,0.319,0.319,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.347,0.581,0.584,0.61,0.61,0.68,0.677,0.698,0.747
Turkey,0.535,0.535,0.535,0.535,0.535,0.533,0.339,0.339,0.372,0.571,0.571,0.567,0.543,0.543,0.539,0.539,0.539,0.548,0.548,0.548,0.548,0.56,0.605,0.586,0.58,0.58,0.594,0.642,0.636,0.636,0.656,0.656,0.656,0.656,0.67,0.566,0.544,0.523,0.538,0.517,0.517,0.443,0.281,0.324
Turkmenistan,,,,,,,,,,,,,,,,,0.0729,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.0698,0.121,0.121,0.121,0.121,0.126,0.203
Uganda,0.152,0.152,0.152,0.152,0.152,0.2,0.2,0.2,0.2,0.19,0.227,0.252,0.382,0.382,0.382,0.382,0.382,0.382,0.388,0.392,0.411,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.44,0.447,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.449,0.524,0.536,0.538
Ukraine,,,,,,,,,,,,,,,,,0.373,0.339,0.339,0.339,0.339,0.331,0.369,0.366,0.366,0.353,0.353,0.359,0.359,0.437,0.378,0.399,0.399,0.388,0.388,0.309,0.309,0.366,0.326,0.303,0.315,0.315,0.321,0.325
United Arab Emirates,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.169,0.178,0.178,0.178,0.178,0.178,0.178,0.178,0.184,0.184,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.222,0.261,0.261,0.261,0.261,0.261,0.279,0.279,0.279,0.279,0.279,0.279,0.297
United Kingdom,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.698,0.701,0.696,0.696,0.696,0.696,0.696,0.701,0.701,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.705,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.701,0.832,0.713,0.713,0.713,0.713,0.69,0.65
United States,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.731,0.739,0.739,0.739,0.739,0.739,0.739,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.706,0.724,0.724,0.72,0.72,0.72,0.766,0.766,0.761,0.766,0.75,0.811,0.811,0.811,0.788,0.788,0.788,0.788,0.803,0.803
Uruguay,0.393,0.393,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.513,0.527,0.586,0.586,0.586,0.641,0.641,0.641,0.641,0.641,0.641,0.641,0.594,0.641,0.641,0.594,0.664,0.664,0.612,0.664,0.722,0.732,0.732,0.732,0.732,0.732,0.732,0.732,0.694,0.694,0.694,0.694,0.721,0.707
Uzbekistan,,,,,,,,,,,,,,,,,0.133,0.0762,0.0762,0.0762,0.0762,0.0762,0.0762,0.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698
Venezuela,0.534,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.539,0.537,0.54,0.54,0.54,0.529,0.501,0.494,0.587,0.587,0.587,0.494,0.498,0.498,0.498,0.478,0.451,0.386,0.383,0.38,0.378,0.28,0.213,0.174,0.174,0.168,0.168,0.22,0.22,0.22,0.138,0.12,0.12,0.12,0.155,0.0692
Vietnam,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.152,0.16,0.16,0.16,0.16,0.16,0.16,0.155,0.16,0.162,0.164,0.164,0.164,0.164,0.164,0.164,0.162,0.162,0.162,0.162,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.326,0.396,0.396,0.396,0.396,0.396,0.255
