country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,88.2,88.4,88.3,89.6,90,,90.6,91.4,91.6,94.4,92.7,88.7,90.2,91,88.9,87.4,88.8,87.7,,,,,88.1,,85.3,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,97.7,97.3,96.8,96.9,97.3,101,102,103,102,100,97.6,97.8,99.1,100,100,97.1,99.7,101,98.5,,
Oman,,,,,0.24,0.572,0.837,1.37,2.46,3.58,,,,18.1,19.2,22,24.8,29.6,30.2,36,36,,50.2,,57.6,63,66.4,60.2,,,73.2,81.2,82,82.3,,,,,,105,,99.2,93.5,90.1,98.8,102,102,102,104,
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,32.5,,,38,38.9,38.5,38.4,40.8,42.8,44.7,45.5,47,46.9,48.3,
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,,,,,,,,,,109,,,,,
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1,65.2,67.5,69.8,73.8,81.5,,85.1,88,84.2,90.2,81.7,83.3,78.6,77.3,76,76.8,81,81.7,89.5,
Panama,,,30.3,31.1,38.4,40.7,41.8,42.9,45.1,47.6,,,55.9,56.1,57,56.9,56.9,54.4,56.7,,,,,,,,,,,,,,,,45.5,47.5,65.8,65.9,65.9,68,69.9,70.4,74.2,,,,,76.8,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9,,,,,,,,,,,,,,60,,,,62.1,,,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,70.4,68.9,69.6,86.4,,80.5,79.3,68.8,69.9,71.7,73.4,,,,,,,
Peru,28.3,,,,30.6,34.8,40.2,43.4,45,54.8,52.8,54.9,,,,58.8,,,,,,,,,,66.4,,,,,75.3,78.4,82.2,,81.1,80.1,83.2,,84,86.6,86.3,85.7,80.1,87.4,86.6,87.4,90.2,93.6,98,
Philippines,,,,,,,,,,,,,,,,,,,,,64.3,,68.4,,,,,,69.8,69.3,,67.7,68.7,72.2,81.7,78.7,75.5,68.1,80.6,77.6,,,,,81,82.8,85.1,78.2,,
Poland,,91,89.6,88.1,88.6,90.4,92.7,93.5,,96.1,94.9,94.7,92.6,88.7,89.8,92.4,91.6,92.8,,95.6,97.7,98.7,97.5,98.4,98.7,94.3,90.9,95.2,96.9,98.2,,,92.7,94.3,96.5,96.5,,,,,,,,93.9,94.2,95,96.9,97.7,,
Portugal,,,23.6,28,34,35.6,38.7,34.7,51.7,,,,,,,35.7,41.4,,,,51.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,31.8,31.2,37.6,36.1,40.8,48.2,49.9,52.1,59.6,61.9,60.2,61.7,77.5,66.7,69.3,70.2,58.1,58.5,57.6,60.3,66.7,63.7,73.8,72.8,70.1,69,,,,,,,,,96.7,88.6,87.4,106,119,,114,,83.6,85,89.2,90.9,84.6,88.4,
Romania,,,,,,,,,,,,,,,,,,,,,,,,76.2,,,80.8,79.3,,84.1,,85.8,86.4,85.7,87.2,86.2,82.9,88.7,91.6,92.8,90.8,106,86.9,87.3,89.9,90.8,89,86.5,,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,86.2,,,,,89.6,,88.3,90.8,89.5,83.8,80.3,75,72.2,71.6,71.5,,86.1,86.6,91.1,96,95.4,95.9,,,
Rwanda,,1.57,1.78,1.71,1.35,1.54,1.74,1.67,1.87,,,,,,,,1.22,0.955,1.02,1.58,1.72,1.64,1.74,,,,,,,,,,,,,,,,,,,,36.1,,35.8,34.7,35.2,37.7,36.8,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,112,102,97.8,101,96.2,98.8,96.7,99.4,94.9,92.7,95,97.4,96.4,102,,108,109,106,106,,110,114,109,110,105,
San Marino,,53.7,64.4,77,77,80.4,87.1,,,,,,,,,106,117,,,,,,,,86,,93.3,,,,84.6,,,,92.8,,,,85.6,87.2,102,113,112,,,,,,103,
Sao Tome and Principe,,,,,,,,12.4,11.8,,,,,,,,,,14.2,,,,,,,,,,,,,,,25.1,31.9,35.1,,31.9,30.5,,30.1,45,,79.6,71.9,71.6,,73.5,,
Saudi Arabia,,,,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,80.9,,81.9,83.8,,99.3,99.7,101,106,109,,105,106,105,
Senegal,,8.25,9.6,9.41,,,,9.42,,8.96,8.94,10,10.7,10.2,10.5,,10.8,,12.6,11.9,13.1,,16.5,,,,12.8,13.1,,,13.4,13.3,14.4,19.9,18.2,20.4,23,31.5,26.3,27.6,30.8,32.7,34.6,36.4,40.9,39.7,37.4,37.4,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,95.2,95.5,94.6,97.8,103,96,96.3,102,95.1,94.9,98,
Seychelles,9.56,7.51,9.35,8.86,24.1,,,36.3,45.4,,98.3,94.6,92.8,96.7,,,,,94.1,108,,,89.8,96.9,103,,,,104,105,99.4,94.5,95.2,100,,112,,108,109,105,109,109,,106,109,111,111,107,108,
Sierra Leone,,5.12,5.66,6.22,6.5,,,,7.61,7.83,,,,,,,,,,,,,,,,,,,,,,20.4,,,,,,,,,,40.4,48.7,47.3,,46.4,56.7,50.9,51,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,105,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,92.6,91.2,,,93.5,,,,,,,83.1,82.6,86,82.3,82.8,80.8,83.4,84.1,85.5,79.5,87.1,86.7,,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,86.6,87.6,91,90.9,,,93.2,91.8,98.3,100,96.3,,,96,,,101,99.3,98,96.2,94.5,94,99,96.7,98,,
Solomon Islands,,,,,,,,,,,7.66,,,,,,,,,,,,,,,,,,,,31.8,,45.7,,,,,,,,,64.3,63.4,,,,,70.3,71.4,
South Africa,,,,,,,,,,,,,,,,,,,,,,56.2,,,,,,,,74,71.7,,89,76.6,74.1,,,,,,,,,,,,80.8,,,
South Korea,,43.9,46.9,53.3,,,70.8,74,76.7,83.4,85,,94.4,93,99.3,96.4,98.9,105,103,,,,,,,106,,,96.5,91,96.2,99.4,102,101,97.9,93.2,98.4,97.7,,,,98.9,,99.2,101,109,103,95.8,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,
Spain,,,,,,,,,,,78.1,80.9,81.2,80.1,81.1,84,86.5,87.3,92.9,92,92.9,,,91.9,95,,,,,,,,,,,,,,,79.5,77.8,,,,88,91,91.9,95.3,,
Sri Lanka,37.3,37.6,42.4,57.1,53.2,55.8,7,19.6,,76.5,77.2,61.4,38.3,69.9,78.7,73.7,81.9,64.3,,67.5,67.2,67.3,69.4,,,,,,83.5,,,89.5,90.5,93.2,,97.1,101,97.4,,91.4,97.6,96.4,92.3,95.2,95.9,96.1,94.8,96.4,96,
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,106,102,,,123,118,115,113,111,,108,108,118,111,,,
St. Lucia,,,,,,,,,,,,,,39.2,36.1,,49,47.4,,,,,,,,,,,,78.6,81.1,77.2,75.2,72.8,71.2,75.2,,85.8,85.3,109,98.2,91.5,87.7,84.2,87.1,,89.5,91.4,86.2,
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8,72.6,74.5,,,111,,114,,93,91.4,91.6,99.3,104,101,92,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1,,,51.3,50.5,50.9,49.7,57.5,,
Suriname,,,,,,,27.2,26.1,32.1,,,15.4,20,14.6,18.3,25.7,,,,,,,,,,,,,,,,,,,,,,37.6,34.7,35,37.4,36.5,38.6,42.9,46.1,48.9,44.3,46.5,45.2,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7,93.4,92.5,94.8,97.7,104,106,108,110,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,97.5,98,,,96.2,93.3,93.3,94.8,96.2,95,95.7,96.9,98.4,96.3,,
Syria,,30.5,36.7,43.7,40,40.3,,41,42.9,44.7,46.3,47,45.6,45.8,47.8,49.6,53.1,53.4,53.3,52,48.3,47.4,48.6,46.5,46,,,,,47,47.2,48.1,49.4,52.8,57.3,61.1,60.9,62.6,66.8,66.2,66.9,67.3,70.5,53.8,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,,86.6,,87,84.2,69.4,65,86.4,84.8,85.5,89.9,89.4,87.5,84.7,93.6,96.8,86.4,,93.2,97.7,99.6,96.2,,
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42,7.2,7.52,9.14,,,14.2,21.2,,,40.4,36.2,,,30.8,,29.6,
Thailand,,,,,,23,25,26.4,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,79.8,78.6,81,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.9,67.1,69.5,73.1,70.4,67.3,,,79.4,84.6,90.9,
Togo,,4.78,6.57,6.28,7.42,9.19,10.6,14,17.2,20.9,24.1,23.5,22.9,18.5,13.6,12.2,11.8,11.8,10.9,12.2,13.7,13.2,14.2,,12.2,15.9,16,,,20.6,22.4,26.4,29.8,32.2,35.2,39.7,40.2,34.3,36.3,,36.2,40,,39.2,37.8,40.8,42.5,46.6,47.9,
Tonga,,,,,,,,,,,,,80.7,78.9,104,97.4,,,,,,,,116,,,,,,82.7,,98.8,,105,78.7,,,,,,,,,,,,,,,
Trinidad and Tobago,,37.3,38.1,,,,,,,,,,,,,77.3,,,81.1,,,,,77.2,,,69.3,67.3,,69.3,,74.3,,91.2,82.5,76,,89.6,90.2,94.1,80.9,,,,,,,,,
Tunisia,,,,,,,,,,16.8,18.1,19.6,18.8,23.4,29.3,28.8,31.2,31.9,34.6,,34.1,45.2,42.2,44.9,48.9,50.9,51.9,55.9,,,,,,,70.7,69.4,67.3,,71.8,80.5,74,,,70,71.9,70.8,,73.3,77.4,
Turkey,,,,,,,28,28.2,,,,,24.2,22.8,26.7,,30.7,32,30.7,33.6,35.4,39.3,42.4,,,,,,,,,,,,87,91.5,90.5,93,96.6,93.3,102,96.1,95.3,94.7,96.9,94.9,,87.5,,
Tuvalu,,,,,,,,,,,,,,,,,,,,,42.4,,,,,,,,,,,,,,,,,,,,,,,,96.3,,61.1,,,
Uganda,,,,,,,4.35,4.53,,,,,,,,,,,,,,,,,,10,,,,,14.9,15.4,18.4,19.1,19,,20.8,22.6,23.9,25.4,28,27.1,25.8,29.7,30.1,,28.9,26.4,,
Ukraine,,92.5,95.9,102,107,,103,99,98.7,97.3,94.2,99.2,101,101,99.7,101,99.5,,95.8,,95.4,95.6,93.6,92.3,89.3,,,,,98.3,97.9,102,103,105,102,103,99.7,98.9,102,62.3,116,104,100,97.9,94.4,,,,,
United Arab Emirates,,,,,15.1,15.2,21.6,25.7,28.8,,33.6,,59.2,65.4,67.2,67.8,63.2,56.1,54.7,59,61.8,64.9,68.9,72.4,81,82.1,,79,,,82.2,79.4,76.6,78,83.2,81.4,79.3,74.3,,84.4,84.4,84.5,73,74.9,81.7,,,,,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,
United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,,,69.8,73.2,74.3,72.7,70.5,68.2,65.8,69.6,73.1,74.3,,,,,,,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,101,98.9,94.3,93,97.6,98.8,92.9,91.6,94,95.8,94.2,92.7,90.9,89.6,90.8,91.3,95.9,
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,,,24,,,33.7,,,40.3,,28.6,,,,53.8,,,53.3,,,,,,
Venezuela,,,20.8,30.3,31.6,33.3,34.4,36,36.9,36.5,37,36.4,37.2,39.3,40.7,43.4,44.6,42.8,42.3,41.7,41.5,42.4,43.1,43.4,,,45.6,48.2,,47.9,51.2,54.4,57.7,59.6,64,67.4,69.3,74.2,78.9,78.9,77.1,77.5,79.3,80,77.4,76.9,76,75.2,,
Vietnam,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,67,68.9,67.5,72.8,,,87.2,,,,,,78.3,78.8,,94.3,100,,,97.7,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,,47.1,,,,45.8,,,,,45.9,,48.9,49.1,,,53.1,,,
Zambia,,,,,,,16.2,17.7,17.6,17.5,17.3,17.3,,19,20,,,,,,,,,,,,,,,,24,26.5,37.2,,36.9,41.2,,50.5,65.6,63.9,59.8,57.4,55.3,54.8,,,,,,
Zimbabwe,,,,,,,,,,,,,,,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,71.1,,,,,,
