country,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Kenya,0.296,0.296,0.296,0.28,0.28,0.28,0.28,0.28,0.242,0.244,0.248,0.248,0.248,0.248,0.248,0.283,0.283,0.283,0.299,0.299,0.299,0.299,0.294,0.294,0.294,0.327,0.327,0.331,0.34,0.345,0.338,0.338,0.337,0.342,0.342,0.324,0.33,0.324,0.385,0.385,0.385,0.363,0.344,0.344
Kuwait,0.465,0.465,0.465,0.465,0.465,0.452,0.452,0.452,0.452,0.456,0.456,0.456,0.456,0.456,0.456,0.456,0.448,0.441,0.447,0.447,0.447,0.447,0.447,0.447,0.447,0.441,0.441,0.441,0.441,0.434,0.434,0.434,0.44,0.44,0.44,0.44,0.44,0.434,0.434,0.434,0.44,0.44,0.458,0.458
Kyrgyz Republic,,,,,,,,,,,,,,,,,0.466,0.401,0.372,0.289,0.266,0.263,0.263,0.263,0.263,0.24,0.252,0.24,0.24,0.24,0.163,0.163,0.135,0.135,0.135,0.284,0.307,0.263,0.309,0.309,0.255,0.252,0.236,0.238
Lao,0.285,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.333,0.329,0.329,0.329,0.29,0.277,0.275,0.275,0.313,0.291
Latvia,,,,,,,,,,,,,,,,,0.594,0.594,0.594,0.581,0.581,0.586,0.586,0.594,0.622,0.605,0.6,0.619,0.619,0.619,0.619,0.619,0.619,0.636,0.649,0.693,0.693,0.726,0.713,0.726,0.73,0.672,0.672,0.666
Lebanon,0.313,0.418,0.418,0.418,0.418,0.418,0.418,0.403,0.261,0.272,0.272,0.272,0.272,0.272,0.253,0.279,0.279,0.289,0.289,0.3,0.3,0.279,0.279,0.279,0.279,0.279,0.279,0.279,0.279,0.279,0.344,0.344,0.344,0.344,0.344,0.344,0.351,0.344,0.344,0.344,0.344,0.357,0.36,0.36
Lesotho,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.362,0.378,0.378,0.378,0.378,0.378,0.378,0.487,0.487,0.487,0.487,0.487,0.377,0.377,0.377,0.377,0.375,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.414,0.418,0.478,0.478,0.414,0.443,0.463,0.437
Liberia,0.363,0.363,0.363,0.363,0.363,0.281,0.281,0.281,0.281,0.27,0.279,0.279,0.279,0.272,0.234,0.159,0.193,0.193,0.193,0.198,0.166,0.166,0.187,0.187,0.187,0.208,0.213,0.208,0.2,0.232,0.297,0.372,0.372,0.372,0.372,0.372,0.372,0.372,0.368,0.368,0.368,0.368,0.325,0.316
Libya,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.226,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.233,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.229,0.229,0.229,0.229,0.222,0.222,0.222,0.222,0.222,0.222,0.256,0.302,0.302,0.3,0.349,0.32,0.249,0.249
Lithuania,,,,,,,,,,,,,,,,,0.647,0.647,0.669,0.669,0.669,0.669,0.669,0.669,0.666,0.666,0.684,0.684,0.671,0.693,0.693,0.693,0.716,0.716,0.716,0.716,0.716,0.716,0.67,0.67,0.675,0.721,0.656,0.64
Madagascar,0.419,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.344,0.353,0.353,0.353,0.353,0.353,0.353,0.355,0.375,0.375,0.375,0.375,0.375,0.296,0.282,0.282,0.282,0.282,0.333,0.335,0.335,0.335,0.335,0.335,0.335,0.258,0.257,0.257,0.25,0.289,0.323,0.323,0.323,0.314,0.324
Malawi,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.724,0.724,0.724,0.724,0.724,0.724,0.724,0.718,0.718,0.687,0.389,0.37,0.37,0.37,0.37,0.37,0.37,0.361,0.361,0.361,0.361,0.384,0.384,0.378,0.378,0.376,0.314,0.314,0.314,0.299,0.33,0.33,0.295,0.353,0.358
Malaysia,0.479,0.479,0.479,0.479,0.479,0.479,0.442,0.411,0.407,0.415,0.415,0.414,0.414,0.414,0.414,0.414,0.402,0.402,0.402,0.402,0.396,0.396,0.396,0.393,0.393,0.393,0.386,0.372,0.363,0.363,0.381,0.381,0.381,0.381,0.373,0.382,0.391,0.391,0.442,0.442,0.442,0.442,0.453,0.54
Mali,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.358,0.358,0.358,0.358,0.358,0.358,0.371,0.419,0.349,0.323,0.323,0.323,0.323,0.256,0.256,0.256,0.256,0.256,0.346,0.36,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.355,0.35,0.369,0.369,0.374,0.374,0.357,0.357
Mauritania,0.411,0.411,0.411,0.402,0.379,0.379,0.379,0.379,0.379,0.379,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.217,0.285,0.348,0.348,0.333,0.331,0.331,0.331,0.331,0.299,0.299,0.299,0.299,0.311,0.315
Mauritius,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.457,0.459,0.459,0.459,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.471,0.471,0.471,0.468,0.468,0.468,0.468,0.451,0.468
Mexico,0.334,0.334,0.334,0.334,0.334,0.334,0.334,0.386,0.405,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.454,0.482,0.477,0.488,0.493,0.488,0.519,0.529,0.523,0.503,0.503,0.503,0.515,0.515,0.515,0.515,0.505,0.505,0.485,0.388,0.382,0.382,0.382,0.464,0.473
Moldova,,,,,,,,,,,,,,,,,0.435,0.414,0.414,0.388,0.388,0.388,0.388,0.391,0.39,0.39,0.371,0.364,0.364,0.364,0.364,0.364,0.364,0.364,0.383,0.429,0.433,0.433,0.406,0.406,0.357,0.284,0.363,0.318
Mongolia,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.763,0.762,0.762,0.762,0.756,0.586,0.586,0.561,0.561,0.561,0.561,0.561,0.561,0.561,0.556,0.466,0.462,0.462,0.462,0.458,0.458,0.458,0.458,0.458,0.458,0.458,0.462,0.445,0.443,0.443,0.443,0.443,0.429,0.394
Morocco,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.359,0.359,0.359,0.359,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.368,0.371,0.377,0.377,0.377,0.377,0.377,0.377,0.377,0.392,0.392,0.402,0.402,0.402,0.402,0.442,0.433,0.433,0.433,0.407,0.466,0.475,0.465
Mozambique,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.535,0.54,0.54,0.54,0.54,0.54,0.471,0.461,0.461,0.461,0.413,0.356,0.356,0.356,0.356,0.356,0.348,0.348,0.342,0.342,0.342,0.342,0.342,0.318,0.324,0.324,0.324,0.324,0.324,0.352,0.352,0.339,0.363,0.36,0.372
Myanmar,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.271,0.273,0.273,0.273,0.273,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.248,0.263,0.331,0.331,0.397,0.397,0.411,0.466,0.485,0.488
Namibia,,,,,,,,,,,,,,,,0.545,0.545,0.549,0.551,0.551,0.551,0.549,0.545,0.545,0.545,0.545,0.54,0.538,0.538,0.538,0.538,0.538,0.538,0.54,0.54,0.54,0.545,0.545,0.571,0.571,0.571,0.571,0.564,0.559
Nepal,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.324,0.32,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.338,0.318,0.318,0.318,0.318,0.318,0.318,0.318,0.329,0.325,0.329,0.329,0.329,0.329,0.355,0.36,0.346,0.346,0.354,0.394
Netherlands,0.791,0.791,0.791,0.791,0.791,0.762,0.762,0.762,0.762,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.767,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.754,0.821,0.821,0.854,0.854,0.854,0.854
New Zealand,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.919,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.854,0.837
Nicaragua,0.0439,0.0439,0.0439,0.0439,0.274,0.431,0.431,0.431,0.431,0.437,0.429,0.431,0.38,0.355,0.355,0.477,0.503,0.52,0.52,0.52,0.52,0.414,0.303,0.303,0.303,0.303,0.367,0.376,0.376,0.376,0.376,0.373,0.348,0.348,0.348,0.365,0.365,0.36,0.355,0.351,0.351,0.351,0.368,0.3
Niger,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.513,0.519,0.519,0.337,0.337,0.337,0.335,0.379,0.37,0.37,0.37,0.37,0.365,0.356,0.356,0.356,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.394,0.423,0.39,0.394,0.394,0.394,0.394,0.391,0.391
Nigeria,0.228,0.228,0.228,0.228,0.16,0.16,0.16,0.16,0.16,0.241,0.248,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.191,0.183,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.163,0.224,0.224,0.224,0.186,0.186,0.291,0.31,0.372,0.351
North Korea,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.286,0.297,0.297,0.292,0.292,0.292,0.281,0.281,0.279,0.279,0.204,0.159,0.155,0.155,0.155,0.155,0.165,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.214,0.214,0.214,0.214,0.221,0.209
North Macedonia,,,,,,,,,,,,,,,,,0.508,0.508,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.471,0.458,0.458,0.458,0.449,0.456,0.439,0.439,0.439,0.378,0.378,0.381,0.381,0.381,0.414,0.482,0.443
Norway,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.886,0.886,0.886,0.886,0.872,0.851
Oman,0.499,0.499,0.499,0.503,0.503,0.503,0.503,0.503,0.512,0.509,0.511,0.511,0.511,0.511,0.511,0.509,0.509,0.509,0.509,0.509,0.512,0.512,0.512,0.512,0.512,0.514,0.508,0.508,0.504,0.504,0.494,0.494,0.494,0.494,0.494,0.494,0.514,0.514,0.516,0.516,0.52,0.52,0.522,0.538
Pakistan,0.4,0.4,0.4,0.4,0.4,0.421,0.421,0.421,0.421,0.415,0.419,0.419,0.419,0.359,0.357,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.309,0.314,0.325,0.401,0.396,0.378,0.378,0.378,0.378,0.378,0.378,0.277,0.277,0.288,0.288,0.288,0.285,0.374,0.37,0.37,0.371,0.408
Panama,0.449,0.449,0.449,0.449,0.449,0.383,0.362,0.175,0.176,0.181,0.181,0.181,0.181,0.181,0.181,0.318,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.506,0.481,0.481,0.481,0.481,0.481,0.488
Papua New Guinea,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.376,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.382,0.38,0.375,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.357,0.357,0.357,0.357,0.357,0.357,0.357,0.357
Paraguay,0.0439,0.0439,0.0439,0.0439,0.0439,0.0439,0.0439,0.0439,0.0439,0.0424,0.0424,0,0,0,0,0.12,0.127,0.15,0.145,0.145,0.145,0.145,0.145,0.145,0.145,0.256,0.25,0.25,0.328,0.343,0.343,0.343,0.343,0.382,0.382,0.382,0.382,0.363,0.35,0.35,0.345,0.35,0.365,0.384
Peru,0.459,0.459,0.459,0.459,0.459,0.511,0.511,0.511,0.511,0.505,0.471,0.449,0.449,0.449,0.449,0.427,0.427,0.427,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.429,0.532,0.488,0.488,0.488,0.488,0.482,0.476,0.476,0.476,0.476,0.513,0.508,0.476,0.476,0.513,0.513,0.53,0.533
Philippines,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.246,0.246,0.392,0.396,0.396,0.396,0.396,0.417,0.439,0.445,0.445,0.445,0.445,0.445,0.44,0.441,0.412,0.404,0.415,0.415,0.382,0.382,0.382,0.382,0.382,0.382,0.423,0.423,0.423,0.44,0.44,0.44,0.448,0.455,0.431
Poland,0.544,0.544,0.544,0.544,0.544,0.544,0.549,0.577,0.549,0.549,0.554,0.554,0.554,0.554,0.582,0.659,0.662,0.662,0.662,0.674,0.674,0.674,0.674,0.674,0.664,0.664,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.639,0.639,0.639,0.641,0.641,0.703,0.696,0.703,0.649
Portugal,0.639,0.659,0.659,0.659,0.659,0.652,0.652,0.652,0.652,0.649,0.654,0.662,0.662,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.662,0.69,0.694,0.694,0.694,0.694,0.69,0.685,0.685,0.685,0.69,0.68,0.68,0.68,0.68,0.68,0.68,0.696,0.696,0.696,0.735,0.701,0.726,0.701
Qatar,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.428,0.428,0.428,0.428,0.428,0.45,0.45,0.45,0.442,0.442,0.442,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.454,0.455,0.455,0.458,0.467,0.411,0.411
Romania,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.234,0.237,0.237,0.237,0.237,0.237,0.226,0.322,0.325,0.325,0.325,0.325,0.325,0.322,0.322,0.322,0.322,0.29,0.316,0.316,0.316,0.324,0.324,0.384,0.393,0.393,0.406,0.406,0.406,0.406,0.44,0.463,0.482,0.496,0.427,0.451
Russia,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.409,0.413,0.415,0.415,0.418,0.418,0.418,0.417,0.347,0.249,0.249,0.249,0.249,0.244,0.244,0.244,0.236,0.268,0.275,0.275,0.275,0.282,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.311,0.304,0.304,0.304,0.278,0.246,0.246
Rwanda,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.473,0.496,0.496,0.496,0.496,0.508,0.493,0.493,0.493,0.493,0.493,0.499,0.594,0.594,0.594,0.594,0.594,0.594,0.609,0.609,0.609,0.57,0.57,0.57,0.672,0.672,0.672,0.672,0.649,0.659
Saudi Arabia,0.365,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.375,0.375,0.375,0.375,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.369,0.36,0.36,0.368,0.368,0.368,0.372
Senegal,0.47,0.47,0.47,0.47,0.47,0.465,0.461,0.461,0.461,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.471,0.471,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.463,0.444,0.608,0.608,0.533,0.533,0.526,0.54
Serbia,0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.328,0.335,0.335,0.335,0.335,0.335,0.292,0.233,0.221,0.221,0.227,0.227,0.227,0.227,0.227,0.224,0.218,0.239,0.37,0.382,0.382,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.384,0.399,0.43,0.43,0.424,0.43,0.463
Sierra Leone,0.369,0.369,0.369,0.369,0.252,0.252,0.252,0.252,0.252,0.252,0.253,0.259,0.259,0.259,0.259,0.259,0.266,0.29,0.29,0.29,0.29,0.353,0.387,0.387,0.387,0.387,0.387,0.382,0.374,0.374,0.369,0.369,0.325,0.325,0.325,0.35,0.35,0.345,0.326,0.332,0.332,0.332,0.326,0.38
Singapore,0.833,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.925,0.925,0.925,0.925,0.915,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.905,0.915
Slovak Republic,,,,,,,,,,,,,,,,,,,0.546,0.526,0.526,0.522,0.522,0.536,0.576,0.576,0.571,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.567,0.579,0.579,0.567,0.597,0.597,0.601,0.601,0.601,0.566
Slovenia,,,,,,,,,,,,,,,,,0.636,0.636,0.636,0.632,0.632,0.683,0.683,0.683,0.685,0.685,0.68,0.68,0.68,0.655,0.655,0.655,0.625,0.631,0.643,0.643,0.643,0.648,0.656,0.692,0.678,0.678,0.669,0.691
Somalia,0.456,0.456,0.438,0.431,0.431,0.431,0.431,0.431,0.431,0.431,0.437,0.437,0.437,0.437,0.437,0.437,0.351,0.0947,0.0947,0.0947,0.0947,0.0947,0.0947,0.0947,0.0947,0.0947,0.106,0.146,0.146,0.146,0.159,0.164,0.173,0.173,0.173,0.164,0.173,0.135,0.193,0.193,0.193,0.193,0.233,0.198
South Africa,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.474,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.482,0.499,0.499,0.499,0.499,0.493,0.493,0.493,0.488,0.494,0.494,0.494,0.494,0.494,0.494,0.494,0.489,0.472,0.472,0.457,0.488,0.479,0.478,0.478,0.465,0.431
South Korea,0.471,0.471,0.471,0.471,0.471,0.466,0.466,0.466,0.466,0.463,0.463,0.463,0.485,0.485,0.485,0.485,0.485,0.499,0.632,0.632,0.632,0.632,0.628,0.632,0.627,0.659,0.655,0.657,0.673,0.682,0.682,0.682,0.682,0.681,0.681,0.681,0.681,0.639,0.604,0.604,0.563,0.563,0.688,0.74
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281,0.281,0.169,0.169,0.169,0.171,0.198,0.182
Spain,0.576,0.588,0.751,0.751,0.851,0.851,0.851,0.851,0.851,0.847,0.847,0.847,0.847,0.847,0.847,0.847,0.847,0.854,0.854,0.847,0.843,0.847,0.854,0.854,0.847,0.847,0.843,0.843,0.843,0.843,0.847,0.847,0.847,0.847,0.847,0.817,0.801,0.775,0.765,0.76,0.788,0.788,0.788,0.843
Sri Lanka,0.66,0.66,0.651,0.649,0.649,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.533,0.533,0.533,0.533,0.533,0.493,0.493,0.493,0.499,0.499,0.499,0.499,0.517,0.517,0.517,0.517,0.461,0.461,0.461,0.461,0.46,0.451,0.451,0.451,0.442,0.442,0.483,0.486,0.495,0.477
Sudan,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.489,0.482,0.524,0.528,0.528,0.528,0.432,0.25,0.25,0.25,0.25,0.25,0.25,0.243,0.243,0.243,0.243,0.217,0.217,0.217,0.217,0.217,0.283,0.283,0.283,0.283,0.283,0.295,0.245,0.242,0.25,0.25,0.25,0.24,0.294,0.294
Sweden,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.886,0.886,0.862,0.886
Switzerland,0.817,0.817,0.817,0.817,0.817,0.817,0.817,0.817,0.817,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.827,0.822,0.822,0.822,0.822,0.822,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.815,0.822,0.822,0.886,0.886,0.851,0.851
Syria,0.359,0.359,0.359,0.359,0.359,0.284,0.284,0.284,0.284,0.279,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.29,0.291,0.291,0.291,0.291,0.291,0.291,0.291,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.278,0.217,0.149,0.149,0.149,0.203,0.195,0.215
Tajikistan,,,,,,,,,,,,,,,,,0.317,0.215,0.261,0.261,0.246,0.254,0.254,0.196,0.189,0.167,0.167,0.138,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.117,0.0439,0.169
Tanzania,0.749,0.749,0.749,0.749,0.749,0.725,0.725,0.725,0.725,0.718,0.666,0.585,0.585,0.585,0.585,0.523,0.523,0.523,0.518,0.518,0.496,0.492,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.486,0.452,0.448,0.453,0.453,0.453,0.448,0.448,0.448,0.456,0.456,0.496,0.562,0.585,0.625
Thailand,0.235,0.235,0.235,0.235,0.235,0.253,0.253,0.253,0.253,0.261,0.261,0.261,0.261,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.333,0.333,0.333,0.399,0.393,0.393,0.393,0.393,0.393,0.377,0.377,0.377,0.382,0.382,0.382,0.39,0.375,0.348,0.348,0.348,0.348,0.329
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.46,0.46,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.468,0.455,0.486
Togo,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.436,0.436,0.436,0.436,0.436,0.436,0.436,0.238,0.238,0.192,0.229,0.229,0.229,0.229,0.229,0.229,0.229,0.229,0.214,0.214,0.214,0.275,0.318,0.318,0.318,0.318,0.318,0.325,0.318,0.295,0.295,0.316,0.316,0.331,0.324
Trinidad and Tobago,0.623,0.623,0.623,0.623,0.623,0.623,0.623,0.623,0.623,0.616,0.616,0.616,0.616,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.608,0.608,0.608,0.608,0.608,0.608,0.608,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.616,0.609,0.609,0.609,0.632,0.632,0.632,0.697,0.697,0.697
Tunisia,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0.439,0.443,0.443,0.443,0.402,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.292,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.291,0.596,0.521,0.586,0.594,0.594,0.583,0.559,0.559
Turkey,0.526,0.526,0.526,0.526,0.526,0.529,0.529,0.529,0.517,0.518,0.518,0.518,0.518,0.518,0.513,0.513,0.513,0.522,0.522,0.522,0.518,0.513,0.513,0.513,0.519,0.519,0.519,0.552,0.552,0.552,0.552,0.552,0.53,0.52,0.52,0.484,0.48,0.468,0.459,0.41,0.41,0.369,0.344,0.363
Turkmenistan,,,,,,,,,,,,,,,,,0.186,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.136,0.0439,0.0439,0.0439,0.0439,0.109,0.109,0.109,0.109,0.189,0.189
Uganda,0.136,0.136,0.136,0.136,0.136,0.354,0.354,0.354,0.354,0.349,0.349,0.466,0.487,0.524,0.517,0.533,0.533,0.533,0.524,0.492,0.479,0.436,0.42,0.42,0.416,0.377,0.383,0.383,0.383,0.392,0.374,0.374,0.374,0.374,0.374,0.38,0.38,0.375,0.379,0.379,0.379,0.36,0.387,0.413
Ukraine,,,,,,,,,,,,,,,,,0.398,0.334,0.31,0.238,0.204,0.171,0.171,0.18,0.198,0.249,0.238,0.232,0.22,0.328,0.328,0.313,0.321,0.329,0.3,0.273,0.277,0.272,0.267,0.372,0.38,0.386,0.396,0.423
United Arab Emirates,0.549,0.549,0.549,0.532,0.538,0.549,0.55,0.55,0.549,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.564,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.582,0.607,0.607,0.682,0.682,0.682,0.687,0.687,0.687,0.687,0.687,0.694,0.694,0.694,0.694
United Kingdom,0.831,0.831,0.831,0.831,0.831,0.818,0.818,0.818,0.818,0.826,0.826,0.826,0.826,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.822,0.815,0.815,0.837,0.837,0.837,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.831,0.802,0.802,0.808,0.808,0.822,0.837
United States,0.828,0.828,0.828,0.828,0.828,0.828,0.763,0.763,0.763,0.773,0.773,0.773,0.803,0.803,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.825,0.825,0.825,0.825,0.8,0.8,0.796,0.8,0.8,0.807,0.8,0.8,0.8,0.813,0.8,0.8,0.831,0.827,0.827,0.831,0.787,0.687,0.685
Uruguay,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.547,0.548,0.712,0.712,0.712,0.712,0.712,0.703,0.703,0.703,0.703,0.703,0.703,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.712,0.741,0.741,0.741,0.741,0.734,0.734,0.708,0.708,0.708,0.735
Uzbekistan,,,,,,,,,,,,,,,,,0.376,0.318,0.318,0.307,0.307,0.307,0.277,0.221,0.221,0.221,0.221,0.221,0.23,0.209,0.167,0.178,0.178,0.178,0.191,0.199,0.199,0.16,0.178,0.178,0.178,0.184,0.306,0.308
Venezuela,0.451,0.451,0.451,0.451,0.451,0.443,0.443,0.443,0.443,0.425,0.431,0.431,0.431,0.431,0.436,0.436,0.436,0.426,0.441,0.441,0.453,0.453,0.445,0.445,0.409,0.26,0.256,0.242,0.242,0.242,0.206,0.206,0.185,0.219,0.227,0.216,0.254,0.254,0.0892,0.0892,0.0892,0.0892,0.0892,0.0424
Vietnam,0.571,0.518,0.518,0.518,0.518,0.497,0.497,0.511,0.511,0.511,0.507,0.485,0.462,0.467,0.467,0.462,0.457,0.419,0.419,0.419,0.419,0.419,0.413,0.403,0.403,0.403,0.398,0.398,0.398,0.398,0.398,0.403,0.403,0.408,0.408,0.403,0.403,0.403,0.512,0.512,0.512,0.512,0.497,0.497
